customer_id,sector,grade,pd_baseline,ead,lgd,apr
C5744,Technology,A,0.0008401360544217,161746.7648229997,0.27,0.08
C5745,Manufacturing,A,1e-06,213806.0330573542,0.25,0.08
C5746,Retail,A,1e-06,120058.02758323887,0.35,0.08
C5747,Retail,A,0.0026315789473684,134949.64479487838,0.35,0.08
C5748,Technology,B,0.0094960478118372,146409.38417355562,0.31999999999999995,0.1
C5749,Technology,A,1e-06,151092.71677906814,0.27,0.08
C5750,Retail,A,0.0037268170426065,110400.2395313911,0.35,0.08
C5751,Transportation,A,1e-06,131392.04244973103,0.3,0.08
C5752,Logistics,B,0.0084008097165991,113668.28066250913,0.37,0.1
C5753,Manufacturing,G,0.138560885530307,33187.575765045636,0.5499999999999999,0.22
C5754,Logistics,A,0.0005,120011.3751517848,0.32,0.08
C5755,Telecommunications,A,0.0008401360544217,156830.00948260052,0.29,0.08
C5756,Construction,A,0.0005,211615.40002853295,0.3,0.08
C5757,Chemicals,A,0.000595238095238,144823.91776005816,0.3,0.08
C5758,Agriculture,A,1e-06,116518.14133440216,0.38,0.08
C5759,Agriculture,A,1e-06,140284.38998120322,0.38,0.08
C5760,Construction,A,0.000595238095238,165000.17148135518,0.3,0.08
C5761,Retail,E,0.0619993202760556,60010.30346627084,0.55,0.16
C5762,Telecommunications,A,0.0014353741496598,134994.77844048344,0.29,0.08
C5763,Technology,A,0.0003401360544217,178722.48212367375,0.27,0.08
C5764,Manufacturing,A,1e-06,218376.48145138653,0.25,0.08
C5765,Logistics,A,0.0036734693877551,163572.9414670708,0.32,0.08
C5766,Retail,F,0.0987669372178158,33652.91748214632,0.6000000000000001,0.18
C5767,Transportation,A,0.0034717150017901,166304.0021134518,0.3,0.08
C5768,Manufacturing,A,0.0014353741496598,210088.375235695,0.25,0.08
C5769,Transportation,G,0.1401879374460135,22122.970066966533,0.6,0.22
C5770,Telecommunications,G,0.2404761904761904,29573.769939298527,0.59,0.22
C5771,Chemicals,A,0.0008401360544217,162456.9234392764,0.3,0.08
C5772,Retail,A,1e-06,133680.02006287294,0.35,0.08
C5773,Transportation,A,1e-06,127437.63284558427,0.3,0.08
C5774,Retail,F,0.0703270538984824,30697.73658826034,0.6000000000000001,0.18
C5775,Manufacturing,A,0.0003401360544217,188331.09870694156,0.25,0.08
C5776,Construction,F,0.0880848191302409,48875.50553806392,0.55,0.18
C5777,Chemicals,A,1e-06,143689.88564514552,0.3,0.08
C5778,Manufacturing,A,0.000595238095238,199745.60196718923,0.25,0.08
C5779,Logistics,A,0.0040669530970282,178818.18305934969,0.32,0.08
C5780,Transportation,A,1e-06,155267.20115505994,0.3,0.08
C5781,Chemicals,A,1e-06,174273.1914585955,0.3,0.08
C5782,Agriculture,G,0.1484253610467202,17923.51185263682,0.6799999999999999,0.22
C5783,Chemicals,A,1e-06,155330.64128527683,0.3,0.08
C5784,Manufacturing,A,0.000595238095238,211919.13008693018,0.25,0.08
C5785,Manufacturing,A,0.001095238095238,217073.86621808822,0.25,0.08
C5786,Telecommunications,G,0.1618445583791973,22415.886040054273,0.59,0.22
C5787,Transportation,E,0.0499104905119942,60236.818182402014,0.5,0.16
C5788,Logistics,C,0.0109179962894248,86748.49406147597,0.42000000000000004,0.12
C5789,Technology,G,0.1317578724086074,32454.399141507853,0.57,0.22
C5790,Transportation,E,0.0616280820628646,56743.18031382517,0.5,0.16
C5791,Transportation,A,1e-06,156377.18006025456,0.3,0.08
C5792,Retail,B,0.0098080786381538,129377.36579450921,0.39999999999999997,0.1
C5793,Technology,G,0.1248131342375711,22195.374497411503,0.57,0.22
C5794,Telecommunications,G,0.1854447352920677,28412.74808478739,0.59,0.22
C5795,Engineering,E,0.0530055944055944,62343.824184857614,0.48,0.16
C5796,Logistics,D,0.0223689944615192,67049.24509482055,0.47000000000000003,0.14
C5797,Manufacturing,A,0.001095238095238,217635.47102920688,0.25,0.08
C5798,Technology,A,0.0014353741496598,184655.90115363852,0.27,0.08
C5799,Technology,A,1e-06,169522.15537914826,0.27,0.08
C5800,Manufacturing,A,1e-06,182832.7972051186,0.25,0.08
C5801,Transportation,A,1e-06,121648.61183938362,0.3,0.08
C5802,Manufacturing,G,0.1574406434387468,31471.41017157762,0.5499999999999999,0.22
C5803,Transportation,A,0.0009353741496598,159714.67801883465,0.3,0.08
C5804,Logistics,A,0.0009353741496598,128494.77026318414,0.32,0.08
C5805,Construction,F,0.0807622786570155,41354.56224622817,0.55,0.18
C5806,Manufacturing,A,1e-06,199833.01151573472,0.25,0.08
C5807,Construction,B,0.0098080786381538,147506.08936315496,0.35,0.1
C5808,Technology,A,0.000595238095238,192811.8231627231,0.27,0.08
C5809,Chemicals,G,0.1317577339369879,27431.949484704044,0.6,0.22
C5810,Agriculture,A,1e-06,105875.00668078597,0.38,0.08
C5811,Manufacturing,C,0.01094610151753,136415.20966961593,0.35000000000000003,0.12
C5812,Technology,A,1e-06,161838.73705451385,0.27,0.08
C5813,Logistics,A,0.0008401360544217,130284.35320488017,0.32,0.08
C5814,Transportation,G,0.160679509835508,21873.933014335948,0.6,0.22
C5815,Manufacturing,F,0.110410629782561,52008.3082148745,0.5,0.18
C5816,Manufacturing,A,0.0003401360544217,227478.05995326568,0.25,0.08
C5817,Manufacturing,A,0.0014353741496598,203241.71631657693,0.25,0.08
C5818,Chemicals,A,1e-06,164764.52799540586,0.3,0.08
C5819,Telecommunications,B,0.005517006802721,109089.79332139221,0.33999999999999997,0.1
C5820,Engineering,B,0.0081217687074829,156206.18340579272,0.32999999999999996,0.1
C5821,Logistics,A,0.0003401360544217,138455.63131998084,0.32,0.08
C5822,Agriculture,A,1e-06,109969.8229655679,0.38,0.08
C5823,Retail,G,0.160679509835508,24284.339614764158,0.65,0.22
C5824,Retail,B,0.0089960478118372,117708.98712689678,0.39999999999999997,0.1
C5825,Manufacturing,G,0.1566927988720528,30162.82584053639,0.5499999999999999,0.22
C5826,Construction,G,0.1516642274434814,25749.38129970015,0.6,0.22
C5827,Chemicals,A,1e-06,139061.8689875107,0.3,0.08
C5828,Manufacturing,A,0.0014353741496598,225504.9267152093,0.25,0.08
C5829,Construction,G,0.1814225438912355,25117.061774974685,0.6,0.22
C5830,Engineering,A,0.0040669530970282,170878.86613537694,0.27999999999999997,0.08
C5831,Technology,A,1e-06,133402.94958115485,0.27,0.08
C5832,Agriculture,A,0.0035669530970282,122832.03838643343,0.38,0.08
C5833,Logistics,G,0.1618445583791973,28903.811331825436,0.62,0.22
C5834,Agriculture,A,1e-06,123484.36810956996,0.38,0.08
C5835,Logistics,A,1e-06,126764.10544902406,0.32,0.08
C5836,Chemicals,A,1e-06,138681.18403513942,0.3,0.08
C5837,Telecommunications,E,0.0684965600226104,55856.44902739275,0.49,0.16
C5838,Agriculture,A,0.0035401360544217,120701.48373091522,0.38,0.08
C5839,Chemicals,G,0.1296876956340992,25868.926418356492,0.6,0.22
C5840,Chemicals,A,0.0026315789473684,163269.6120475857,0.3,0.08
C5841,Agriculture,A,1e-06,103867.14753334069,0.38,0.08
C5842,Manufacturing,A,1e-06,179119.26642567664,0.25,0.08
C5843,Manufacturing,C,0.0199439469715011,123922.61098684215,0.35000000000000003,0.12
C5844,Manufacturing,B,0.0098080786381538,186049.626903716,0.3,0.1
C5845,Logistics,A,1e-06,165488.19270659212,0.32,0.08
C5846,Transportation,A,1e-06,144838.83990507445,0.3,0.08
C5847,Transportation,A,0.0031096622579652,129011.936338242,0.3,0.08
C5848,Retail,A,1e-06,113686.87373720767,0.35,0.08
C5849,Construction,A,0.000595238095238,179352.70462266158,0.3,0.08
C5850,Engineering,A,1e-06,134395.77684096427,0.27999999999999997,0.08
C5851,Manufacturing,E,0.0621012421636918,70091.62331998965,0.45,0.16
C5852,Technology,A,0.0014353741496598,164950.21431145363,0.27,0.08
C5853,Logistics,A,1e-06,157365.45863095557,0.32,0.08
C5854,Logistics,A,1e-06,127041.83077858358,0.32,0.08
C5855,Agriculture,B,0.0061137367227592,96063.39931155677,0.43,0.1
C5856,Retail,B,0.0066717150017901,125991.04685860629,0.39999999999999997,0.1
C5857,Manufacturing,A,1e-06,220434.23199214422,0.25,0.08
C5858,Manufacturing,A,1e-06,218891.67090773446,0.25,0.08
C5859,Manufacturing,F,0.0733234586297222,58932.182742514364,0.5,0.18
C5860,Chemicals,B,0.005517006802721,103249.33113152148,0.35,0.1
C5861,Agriculture,A,1e-06,133775.41019015206,0.38,0.08
C5862,Engineering,F,0.0711311650166139,47651.799528793235,0.53,0.18
C5863,Manufacturing,A,0.0009353741496598,214266.45313060575,0.25,0.08
C5864,Agriculture,A,0.0014353741496598,141713.88091049457,0.38,0.08
C5865,Retail,G,0.1566927988720528,24547.825305389666,0.65,0.22
C5866,Agriculture,F,0.1037915475828519,26373.329339745982,0.63,0.18
C5867,Retail,F,0.118933362289884,30799.34994698281,0.6000000000000001,0.18
C5868,Transportation,G,0.1296876956340992,24127.323228559973,0.6,0.22
C5869,Logistics,A,1e-06,177601.49792286358,0.32,0.08
C5870,Chemicals,A,1e-06,158113.56933576416,0.3,0.08
C5871,Transportation,A,0.0034717150017901,129202.91903954162,0.3,0.08
C5872,Transportation,A,0.0003401360544217,165543.3971745461,0.3,0.08
C5873,Chemicals,A,0.0008401360544217,124425.45623320006,0.3,0.08
C5874,Logistics,D,0.0214551020408163,74603.83639041735,0.47000000000000003,0.14
C5875,Agriculture,A,1e-06,117375.89702398323,0.38,0.08
C5876,Transportation,D,0.0322714285714285,80774.7568509785,0.45,0.14
C5877,Logistics,A,0.0008401360544217,159750.31884905012,0.32,0.08
C5878,Retail,A,1e-06,124029.82511393425,0.35,0.08
C5879,Agriculture,A,0.0008401360544217,102487.74847880217,0.38,0.08
C5880,Engineering,D,0.0262431363086806,101934.18018395775,0.43,0.14
C5881,Transportation,A,1e-06,154432.05745958583,0.3,0.08
C5882,Chemicals,A,0.0032,144053.82490516183,0.3,0.08
C5883,Construction,A,0.0003401360544217,210470.95450412005,0.3,0.08
C5884,Technology,G,0.1335770093983686,32965.23170741088,0.57,0.22
C5885,Engineering,G,0.2703921568627451,31996.757998990255,0.58,0.22
C5886,Engineering,C,0.0134568739776612,114499.43779681566,0.38,0.12
C5887,Chemicals,A,1e-06,160968.550729849,0.3,0.08
C5888,Telecommunications,D,0.0247398307852525,79194.30320390269,0.44,0.14
C5889,Logistics,C,0.0139306191113792,88819.13588194529,0.42000000000000004,0.12
C5890,Agriculture,A,1e-06,103173.62527347133,0.38,0.08
C5891,Retail,A,0.0005,119221.08444283603,0.35,0.08
C5892,Chemicals,A,1e-06,138569.08737685002,0.3,0.08
C5893,Engineering,D,0.0399815189233588,94072.32830774722,0.43,0.14
C5894,Transportation,B,0.0056137367227592,103103.93867916107,0.35,0.1
C5895,Agriculture,A,0.0014353741496598,128889.32805982852,0.38,0.08
C5896,Transportation,G,0.1566927988720528,22975.38045437932,0.6,0.22
C5897,Telecommunications,A,1e-06,132043.98631629764,0.29,0.08
C5898,Construction,A,0.0008401360544217,155939.94610454675,0.3,0.08
C5899,Technology,D,0.0246064974519192,86510.2679612459,0.42000000000000004,0.14
C5900,Engineering,E,0.0417669882331536,71212.94812424039,0.48,0.16
C5901,Chemicals,C,0.0135508634222919,115220.43936611875,0.4,0.12
C5902,Engineering,A,0.0005,133119.14985218222,0.27999999999999997,0.08
C5903,Manufacturing,A,1e-06,204505.8900916644,0.25,0.08
C5904,Construction,B,0.0061137367227592,129796.8914250578,0.35,0.1
C5905,Manufacturing,B,0.0081217687074829,125655.34340166602,0.3,0.1
C5906,Chemicals,A,0.0005,143664.60429983225,0.3,0.08
C5907,Agriculture,C,0.0129334646139157,90729.52424580003,0.48000000000000004,0.12
C5908,Retail,A,1e-06,158908.24780476233,0.35,0.08
C5909,Transportation,A,1e-06,151604.76617946255,0.3,0.08
C5910,Manufacturing,A,0.0046783625730994,191783.20539630976,0.25,0.08
C5911,Agriculture,B,0.005517006802721,85065.05359851525,0.43,0.1
C5912,Telecommunications,A,0.0032,135292.09267963073,0.29,0.08
C5913,Retail,A,0.0014353741496598,115710.18818137553,0.35,0.08
C5914,Agriculture,A,0.0003401360544217,115531.08141089621,0.38,0.08
C5915,Engineering,A,1e-06,156267.57530736708,0.27999999999999997,0.08
C5916,Manufacturing,A,1e-06,221491.42411668279,0.25,0.08
C5917,Technology,A,0.0014353741496598,174382.7912177691,0.27,0.08
C5918,Retail,A,1e-06,112694.67439135938,0.35,0.08
C5919,Transportation,A,0.000595238095238,168442.8005841116,0.3,0.08
C5920,Chemicals,C,0.0189008097165991,83035.92730906402,0.4,0.12
C5921,Manufacturing,D,0.0298448728020592,123450.53921185415,0.4,0.14
C5922,Technology,A,1e-06,161281.21294791048,0.27,0.08
C5923,Manufacturing,A,0.0003401360544217,181902.79615115782,0.25,0.08
C5924,Chemicals,C,0.0150292259953914,94160.57129240414,0.4,0.12
C5925,Transportation,C,0.0182292259953914,106189.57293060973,0.4,0.12
C5926,Retail,A,0.0005,109076.23015716464,0.35,0.08
C5927,Retail,A,0.0039764996907854,127650.55016160966,0.35,0.08
C5928,Retail,A,0.0035669530970282,156165.69374406533,0.35,0.08
C5929,Chemicals,A,0.0003401360544217,133814.97216195383,0.3,0.08
C5930,Telecommunications,A,0.0009353741496598,122613.32870711485,0.29,0.08
C5931,Manufacturing,A,0.0040669530970282,231462.89209024783,0.25,0.08
C5932,Construction,A,1e-06,195742.2850319045,0.3,0.08
C5933,Transportation,C,0.0129334646139157,81778.7874585831,0.4,0.12
C5934,Technology,A,0.0008401360544217,162027.7399794432,0.27,0.08
C5935,Construction,A,0.0008401360544217,197814.25349643404,0.3,0.08
C5936,Retail,A,1e-06,120017.82633096424,0.35,0.08
C5937,Retail,A,0.0003401360544217,123046.42052202954,0.35,0.08
C5938,Transportation,E,0.0568028689736764,60528.13485005136,0.5,0.16
C5939,Transportation,A,0.0009353741496598,154963.06853643115,0.3,0.08
C5940,Transportation,A,1e-06,121533.49410521846,0.3,0.08
C5941,Agriculture,A,0.0008401360544217,137581.7954049013,0.38,0.08
C5942,Transportation,A,0.0003401360544217,141718.65760523378,0.3,0.08
C5943,Manufacturing,A,1e-06,227934.71472660667,0.25,0.08
C5944,Logistics,A,1e-06,136944.94935743554,0.32,0.08
C5945,Technology,C,0.01094610151753,106299.85947827487,0.37,0.12
C5946,Construction,B,0.0061137367227592,116699.71431841649,0.35,0.1
C5947,Construction,C,0.01094610151753,132904.35120752623,0.4,0.12
C5948,Manufacturing,A,1e-06,201917.74299140245,0.25,0.08
C5949,Retail,A,1e-06,128125.28305875996,0.35,0.08
C5950,Logistics,A,0.0003401360544217,168854.45214692253,0.32,0.08
C5951,Manufacturing,G,0.2359532624238506,36324.40666137239,0.5499999999999999,0.22
C5952,Manufacturing,G,0.2558074392547717,32576.938024759376,0.5499999999999999,0.22
C5953,Logistics,G,0.160679509835508,26655.284124535305,0.62,0.22
C5954,Chemicals,A,1e-06,147800.2161847408,0.3,0.08
C5955,Manufacturing,A,0.0008401360544217,173232.29994255197,0.25,0.08
C5956,Chemicals,A,0.0003401360544217,155487.89721361047,0.3,0.08
C5957,Construction,A,0.0014353741496598,189163.22973082808,0.3,0.08
C5958,Construction,B,0.0061137367227592,144709.65965545422,0.35,0.1
C5959,Retail,B,0.0068644688644688,86872.32431146644,0.39999999999999997,0.1
C5960,Logistics,A,1e-06,147595.01706834207,0.32,0.08
C5961,Agriculture,A,0.000595238095238,140889.5324786791,0.38,0.08
C5962,Technology,C,0.0112990401640108,103139.69951777381,0.37,0.12
C5963,Agriculture,F,0.0826700809996004,34002.730570964486,0.63,0.18
C5964,Retail,A,1e-06,146381.2061426129,0.35,0.08
C5965,Engineering,A,1e-06,154391.48005201292,0.27999999999999997,0.08
C5966,Telecommunications,E,0.0659537538484907,51010.73042581927,0.49,0.16
C5967,Telecommunications,A,1e-06,145752.31212328444,0.29,0.08
C5968,Manufacturing,B,0.0091001312805824,173096.35386039896,0.3,0.1
C5969,Telecommunications,A,1e-06,176813.89946569526,0.29,0.08
C5970,Logistics,F,0.0832117248629834,35973.54314681633,0.5700000000000001,0.18
C5971,Logistics,A,1e-06,125504.95314118758,0.32,0.08
C5972,Transportation,A,1e-06,123339.47238454959,0.3,0.08
C5973,Logistics,A,0.0008401360544217,174023.79266650262,0.32,0.08
C5974,Logistics,D,0.0372855953570239,64718.72960115471,0.47000000000000003,0.14
C5975,Transportation,G,0.2558074392547717,29162.26807563188,0.6,0.22
C5976,Technology,A,1e-06,166743.53472294917,0.27,0.08
C5977,Manufacturing,B,0.0055184986275211,160274.32922343956,0.3,0.1
C5978,Manufacturing,A,0.0003401360544217,200863.42679513083,0.25,0.08
C5979,Engineering,A,0.0014353741496598,144685.71269678927,0.27999999999999997,0.08
C5980,Chemicals,A,1e-06,178056.11673927706,0.3,0.08
C5981,Chemicals,A,0.0029717150017901,169598.90949250633,0.3,0.08
C5982,Manufacturing,A,1e-06,200305.71870487678,0.25,0.08
C5983,Technology,A,1e-06,197940.34855055332,0.27,0.08
C5984,Manufacturing,A,0.0005,217046.7326812728,0.25,0.08
C5985,Manufacturing,A,0.0034717150017901,233754.22603903787,0.25,0.08
C5986,Manufacturing,A,1e-06,217397.02310245653,0.25,0.08
C5987,Chemicals,A,1e-06,167456.32145564322,0.3,0.08
C5988,Telecommunications,A,1e-06,122243.2895534854,0.29,0.08
C5989,Retail,G,0.1491283991612852,23214.249553713,0.65,0.22
C5990,Logistics,A,0.0003401360544217,149285.07791861368,0.32,0.08
C5991,Manufacturing,A,0.0049217687074829,186773.64634612203,0.25,0.08
C5992,Engineering,A,1e-06,172772.20493089705,0.27999999999999997,0.08
C5993,Agriculture,A,1e-06,115209.9475553622,0.38,0.08
C5994,Engineering,C,0.0145816326530612,107554.47748755198,0.38,0.12
C5995,Manufacturing,A,0.0005,172082.28902632534,0.25,0.08
C5996,Retail,A,1e-06,151287.5338556864,0.35,0.08
C5997,Engineering,A,1e-06,135174.82829171693,0.27999999999999997,0.08
C5998,Retail,A,0.0014353741496598,108340.3990022279,0.35,0.08
C5999,Engineering,A,0.001095238095238,168388.77327109678,0.27999999999999997,0.08
C6000,Manufacturing,A,1e-06,165006.97677736732,0.25,0.08
C6001,Chemicals,A,1e-06,144049.91806193534,0.3,0.08
C6002,Manufacturing,A,1e-06,183835.12223026727,0.25,0.08
C6003,Logistics,A,1e-06,151253.86348389086,0.32,0.08
C6004,Chemicals,A,0.0009353741496598,143661.3706445921,0.3,0.08
C6005,Manufacturing,A,0.0003401360544217,157496.1644044097,0.25,0.08
C6006,Technology,A,0.0045816326530612,186499.95984207833,0.27,0.08
C6007,Engineering,A,0.0003401360544217,190630.65827959523,0.27999999999999997,0.08
C6008,Manufacturing,A,1e-06,201409.28572353214,0.25,0.08
C6009,Chemicals,A,1e-06,129206.92342137422,0.3,0.08
C6010,Transportation,A,1e-06,139306.14674864756,0.3,0.08
C6011,Logistics,A,0.0014353741496598,172458.15976327355,0.32,0.08
C6012,Logistics,A,1e-06,127934.7943669589,0.32,0.08
C6013,Technology,A,1e-06,148771.82051675866,0.27,0.08
C6014,Engineering,A,1e-06,185515.01844964808,0.27999999999999997,0.08
C6015,Agriculture,A,1e-06,103010.83398467483,0.38,0.08
C6016,Retail,A,0.0040669530970282,135983.48284044923,0.35,0.08
C6017,Manufacturing,A,1e-06,224307.29440247917,0.25,0.08
C6018,Engineering,A,1e-06,137087.57012561453,0.27999999999999997,0.08
C6019,Engineering,A,1e-06,151349.74111157158,0.27999999999999997,0.08
C6020,Manufacturing,A,1e-06,218873.87230269823,0.25,0.08
C6021,Agriculture,A,1e-06,139492.29058648448,0.38,0.08
C6022,Logistics,G,0.1390802744102133,23177.40097518558,0.62,0.22
C6023,Logistics,A,0.0014353741496598,145740.07940008707,0.32,0.08
C6024,Manufacturing,G,0.1283827679808714,36522.08895105783,0.5499999999999999,0.22
C6025,Manufacturing,B,0.0082184986275211,146963.3978317525,0.3,0.1
C6026,Transportation,C,0.0172839569786938,101970.33918195224,0.4,0.12
C6027,Logistics,A,1e-06,176876.24516479854,0.32,0.08
C6028,Manufacturing,A,0.0009353741496598,191202.47827246098,0.25,0.08
C6029,Retail,A,1e-06,160480.45344479047,0.35,0.08
C6030,Manufacturing,C,0.0128001312805824,154889.09765239866,0.35000000000000003,0.12
C6031,Chemicals,C,0.0141481855900254,82794.94112222553,0.4,0.12
C6032,Construction,A,1e-06,159512.83282120535,0.3,0.08
C6033,Logistics,A,0.0008401360544217,120725.4129699813,0.32,0.08
C6034,Transportation,A,0.0040401360544217,175003.16568253483,0.3,0.08
C6035,Chemicals,E,0.0453469517478997,60559.1211771378,0.5,0.16
C6036,Transportation,A,0.000595238095238,135643.4237059743,0.3,0.08
C6037,Retail,A,1e-06,155377.0041028834,0.35,0.08
C6038,Logistics,A,0.0003401360544217,140953.79172388694,0.32,0.08
C6039,Manufacturing,B,0.0092785114045618,125650.12736380538,0.3,0.1
C6040,Logistics,A,0.0009353741496598,162083.90996295676,0.32,0.08
C6041,Chemicals,A,1e-06,155324.46240933996,0.3,0.08
C6042,Manufacturing,G,0.1574406434387468,29525.611695746466,0.5499999999999999,0.22
C6043,Agriculture,A,1e-06,118950.67571225624,0.38,0.08
C6044,Manufacturing,A,1e-06,198274.87233486367,0.25,0.08
C6045,Retail,A,1e-06,154579.77723718222,0.35,0.08
C6046,Retail,A,1e-06,138003.71823494107,0.35,0.08
C6047,Manufacturing,B,0.0087184986275211,180975.1860626279,0.3,0.1
C6048,Engineering,F,0.0851153240751765,44648.088737819984,0.53,0.18
C6049,Logistics,B,0.0055184986275211,104057.49143004161,0.37,0.1
C6050,Telecommunications,D,0.0212990401640108,68757.64067762597,0.44,0.14
C6051,Engineering,A,0.001095238095238,165076.90683134584,0.27999999999999997,0.08
C6052,Technology,A,0.0014353741496598,176582.59782940274,0.27,0.08
C6053,Engineering,A,0.0014353741496598,182994.20284092493,0.27999999999999997,0.08
C6054,Construction,A,1e-06,192492.21163256766,0.3,0.08
C6055,Logistics,A,0.0031315789473684,162185.23934489294,0.32,0.08
C6056,Engineering,A,1e-06,152109.80028423967,0.27999999999999997,0.08
C6057,Agriculture,A,1e-06,106226.88862830806,0.38,0.08
C6058,Engineering,B,0.0050184986275211,149304.20457433924,0.32999999999999996,0.1
C6059,Logistics,A,1e-06,125988.81291183848,0.32,0.08
C6060,Logistics,A,0.0040669530970282,128522.92333941154,0.32,0.08
C6061,Agriculture,A,1e-06,128752.76516668571,0.38,0.08
C6062,Construction,A,1e-06,187511.51992659082,0.3,0.08
C6063,Engineering,A,0.0008401360544217,150514.90735210176,0.27999999999999997,0.08
C6064,Chemicals,A,0.0005,159876.08563301482,0.3,0.08
C6065,Transportation,D,0.0383388976901562,78970.76843818618,0.45,0.14
C6066,Logistics,A,1e-06,161933.82746957117,0.32,0.08
C6067,Engineering,A,1e-06,161420.52211126394,0.27999999999999997,0.08
C6068,Construction,A,1e-06,150845.26092120577,0.3,0.08
C6069,Manufacturing,A,0.0040401360544217,172064.8568780514,0.25,0.08
C6070,Transportation,A,1e-06,177589.47747226353,0.3,0.08
C6071,Technology,A,0.000595238095238,174287.70199416557,0.27,0.08
C6072,Construction,A,0.0014353741496598,191025.60016223916,0.3,0.08
C6073,Manufacturing,A,1e-06,170272.93900686185,0.25,0.08
C6074,Agriculture,G,0.2078580243286125,23112.929615098717,0.6799999999999999,0.22
C6075,Construction,D,0.0213455850977737,100022.10378346704,0.45,0.14
C6076,Manufacturing,A,0.0039764996907854,171444.38318502606,0.25,0.08
C6077,Construction,A,1e-06,186175.82576126445,0.3,0.08
C6078,Engineering,B,0.0087785114045618,155108.44219227784,0.32999999999999996,0.1
C6079,Engineering,A,0.0014353741496598,162252.3578291619,0.27999999999999997,0.08
C6080,Construction,A,0.000595238095238,196350.68601317657,0.3,0.08
C6081,Agriculture,A,0.0005846753786686,122441.48610356373,0.38,0.08
C6082,Technology,A,0.0008401360544217,158545.44612717087,0.27,0.08
C6083,Construction,G,0.2517439233758019,32170.75000468603,0.6,0.22
C6084,Transportation,A,0.000595238095238,169182.0066461707,0.3,0.08
C6085,Transportation,A,1e-06,154642.86993197366,0.3,0.08
C6086,Agriculture,C,0.0191774027371102,91888.81985678094,0.48000000000000004,0.12
C6087,Retail,A,1e-06,118063.70572295024,0.35,0.08
C6088,Transportation,A,1e-06,133195.47393895008,0.3,0.08
C6089,Retail,A,1e-06,121064.78994086359,0.35,0.08
C6090,Manufacturing,A,1e-06,193663.20199214818,0.25,0.08
C6091,Agriculture,A,1e-06,136457.85926958403,0.38,0.08
C6092,Retail,A,0.0040401360544217,118452.34089020254,0.35,0.08
C6093,Construction,C,0.0144990401640108,99301.73238358516,0.4,0.12
C6094,Chemicals,A,0.0032,149471.50965728375,0.3,0.08
C6095,Transportation,A,0.000595238095238,125140.1324337841,0.3,0.08
C6096,Retail,F,0.0847492720557736,30027.720164600833,0.6000000000000001,0.18
C6097,Manufacturing,A,0.0008401360544217,188590.85982527313,0.25,0.08
C6098,Logistics,A,0.0035401360544217,138107.8563049787,0.32,0.08
C6099,Transportation,A,0.0003401360544217,135432.15408578436,0.3,0.08
C6100,Logistics,A,0.0014353741496598,141377.5565438459,0.32,0.08
C6101,Construction,A,1e-06,208555.8188342479,0.3,0.08
C6102,Retail,A,1e-06,119733.23101916874,0.35,0.08
C6103,Construction,A,0.0049217687074829,208775.43723535715,0.3,0.08
C6104,Telecommunications,B,0.0055184986275211,104132.74441801468,0.33999999999999997,0.1
C6105,Manufacturing,A,0.0040669530970282,170122.46587222026,0.25,0.08
C6106,Manufacturing,A,1e-06,219896.90620106962,0.25,0.08
C6107,Engineering,B,0.0066717150017901,146564.78520477447,0.32999999999999996,0.1
C6108,Manufacturing,A,1e-06,223021.99805024298,0.25,0.08
C6109,Transportation,A,1e-06,178760.01339835132,0.3,0.08
C6110,Technology,C,0.0112990401640108,131690.76988585544,0.37,0.12
C6111,Technology,A,0.0014353741496598,159512.74142334046,0.27,0.08
C6112,Construction,A,0.0003401360544217,206267.57393449463,0.3,0.08
C6113,Telecommunications,A,1e-06,156026.63747306142,0.29,0.08
C6114,Engineering,A,0.000595238095238,161818.53259972154,0.27999999999999997,0.08
C6115,Transportation,A,1e-06,157699.1128468957,0.3,0.08
C6116,Retail,A,0.0003401360544217,159393.8312934414,0.35,0.08
C6117,Chemicals,A,1e-06,146852.74176646984,0.3,0.08
C6118,Technology,B,0.0098508634222919,132665.61922432136,0.31999999999999995,0.1
C6119,Transportation,A,1e-06,154223.21935405646,0.3,0.08
C6120,Retail,C,0.0166080786381538,72693.33528331597,0.45,0.12
C6121,Manufacturing,A,0.0005,185215.2580039425,0.25,0.08
C6122,Manufacturing,D,0.0240365845744875,84131.20496724565,0.4,0.14
C6123,Manufacturing,C,0.0115428314375682,110632.28851693099,0.35000000000000003,0.12
C6124,Technology,A,1e-06,154373.03415308014,0.27,0.08
C6125,Logistics,A,1e-06,132581.12063996657,0.32,0.08
C6126,Logistics,A,0.0009353741496598,131535.40032934886,0.32,0.08
C6127,Engineering,A,1e-06,136819.67842521562,0.27999999999999997,0.08
C6128,Construction,C,0.0151244640906295,98536.26955203069,0.4,0.12
C6129,Manufacturing,A,1e-06,215694.8030013106,0.25,0.08
C6130,Transportation,A,0.000595238095238,137583.04820350258,0.3,0.08
C6131,Construction,A,0.0045816326530612,201457.87294087498,0.3,0.08
C6132,Retail,B,0.0094960478118372,87723.6004066431,0.39999999999999997,0.1
C6133,Engineering,A,0.0003401360544217,191209.34013120714,0.27999999999999997,0.08
C6134,Manufacturing,B,0.0050184986275211,174758.45377489834,0.3,0.1
C6135,Manufacturing,B,0.0055184986275211,149060.27145171628,0.3,0.1
