customer_id,sector_code,size_bucket,event_h12m,score_raw
C4345,CHE,Corp,1,0.9748908599855729
C4346,CON,SME,0,3.1381730367683694e-05
C4347,LOG,SME,0,0.005333895816378839
C4348,ENG,SME,0,0.0009723112350851691
C4349,LOG,SME,0,0.002207736714569385
C4350,CHE,SME,0,0.00017367280601666244
C4351,LOG,SME,1,0.9741471111490922
C4352,CHE,SME,0,0.0030576626572219674
C4353,AGR,SME,0,0.08853401985286016
C4354,IT,SME,0,0.00012601164951815035
C4355,ENG,SME,0,0.00011556699618013587
C4356,CHE,SME,0,0.6829726846529753
C4357,TRA,Corp,0,0.0007310788277247203
C4358,CHE,SME,0,0.0026059289235507593
C4359,CHE,Corp,0,0.00029549951059478706
C4360,TRA,Corp,0,9.915924248373438e-05
C4361,MFG,Corp,0,0.00028590847341754163
C4362,CHE,SME,0,0.0007919573315961861
C4363,RET,SME,0,0.2807225939240106
C4364,ENG,Corp,0,0.0003379100690949945
C4365,TRA,SME,0,0.003254967115191308
C4366,RET,SME,0,0.0005153549259104289
C4367,MFG,Corp,1,0.9892955920316041
C4368,AGR,SME,0,0.20837748095191205
C4369,MFG,Corp,0,7.81364165018826e-05
C4370,TRA,SME,0,0.00010396572462573112
C4371,TRA,Corp,0,0.00043453251762543406
C4372,CON,SME,0,0.006057142928303595
C4373,MFG,SME,1,0.967469022789143
C4374,CON,SME,0,0.00034894286450904837
C4375,ENG,Corp,0,0.008365122456030662
C4376,ENG,Corp,0,9.708470849403668e-05
C4377,CON,Corp,0,0.004601578300068102
C4378,LOG,SME,0,0.010652664613315214
C4379,MFG,SME,0,0.0294023282769451
C4380,ENG,SME,0,0.0005561797579584499
C4381,MFG,Corp,0,0.001610036156725909
C4382,MFG,SME,0,0.0004107060412943582
C4383,CHE,SME,0,0.0016323553542887982
C4384,CHE,SME,0,2.434999220754267e-05
C4385,LOG,Corp,0,0.0002947010884963837
C4386,ENG,Corp,0,7.753852527180523e-05
C4387,IT,Corp,0,0.001069068290628301
C4388,MFG,SME,0,0.00016550637252995884
C4389,MFG,SME,0,0.0009739795966150122
C4390,MFG,SME,0,0.00010796433173821396
C4391,TRA,SME,0,0.0003584357042010288
C4392,ENG,Corp,0,0.0007727707008800923
C4393,CHE,SME,0,0.0010139924546952038
C4394,MFG,SME,0,0.008326101778641305
C4395,IT,SME,0,0.0002955746137749755
C4396,LOG,SME,0,0.003952546375598717
C4397,TRA,Corp,0,0.0015467580804004676
C4398,MFG,SME,0,0.0015954507551150807
C4399,MFG,SME,0,0.0004945271035503414
C4400,MFG,SME,0,2.551329152428114e-06
C4401,MFG,SME,0,0.0006508719404083119
C4402,ENG,SME,0,0.00399909164244468
C4403,TRA,SME,0,0.00017023764626951222
C4404,CON,SME,0,0.0020425013913299966
C4405,IT,SME,0,0.0002951513907473464
C4406,RET,SME,0,0.0002855332979945841
C4407,IT,SME,0,0.00046144243742992594
C4408,MFG,SME,0,0.00012588923098653598
C4409,CON,Corp,0,0.3624064357571311
C4410,ENG,SME,0,0.0003335522151570658
C4411,MFG,SME,0,0.009508676627072464
C4412,MFG,SME,0,0.0010802521413783915
C4413,RET,SME,0,4.684178844302767e-05
C4414,CHE,SME,0,0.0003451876768536908
C4415,AGR,SME,0,0.0020832991280898424
C4416,ENG,SME,0,0.009363812579808242
C4417,AGR,SME,0,0.0010228900167540298
C4418,MFG,SME,0,0.015196340981098556
C4419,CON,Corp,0,3.0028352664098697e-05
C4420,MFG,SME,0,0.0014413959059072466
C4421,MFG,Corp,0,0.0008771861955710318
C4422,IT,SME,0,2.5219015986811674e-05
C4423,CHE,SME,0,0.0001940626453748153
C4424,RET,SME,0,1.639890174276065e-05
C4425,CON,SME,0,0.0002659171011762555
C4426,CON,SME,0,0.11951751714600077
C4427,TRA,SME,0,0.0001502121396695588
C4428,MFG,SME,0,0.00024036107443475762
C4429,MFG,SME,0,0.0013354212555479166
C4430,LOG,SME,0,0.01688159192542895
C4431,RET,Corp,0,0.0015373135672690985
C4432,ENG,Corp,0,0.1098024170948951
C4433,AGR,SME,0,1.6869546030915008e-06
C4434,TEL,Corp,0,0.5017474322882146
C4435,MFG,Corp,0,8.01531573548155e-07
C4436,TRA,SME,0,0.0006985697694914994
C4437,CON,SME,0,0.0018371538278372276
C4438,LOG,SME,0,6.810454895893519e-05
C4439,IT,SME,0,0.0013395807225340941
C4440,TRA,SME,0,3.4731992686963016e-05
C4441,LOG,SME,0,0.0014093175894210116
C4442,LOG,SME,0,0.0014830708298028774
C4443,TRA,SME,0,0.0004353607317463299
C4444,CON,Corp,0,0.0030997587874429795
C4445,AGR,SME,0,0.0037410911917959274
C4446,IT,SME,0,0.01180541057817256
C4447,TRA,Corp,0,0.43142050485441547
C4448,LOG,SME,0,0.09369746607743372
C4449,CON,SME,0,0.00021672107968175616
C4450,RET,Corp,0,0.0007409895612225893
C4451,AGR,Corp,0,0.3574895781756843
C4452,CHE,SME,0,0.005137463270739898
C4453,LOG,SME,0,0.003767249138719282
C4454,LOG,Corp,0,0.000363412110298003
C4455,LOG,SME,0,0.0008690694017307913
C4456,MFG,SME,0,7.025864419510847e-05
C4457,RET,SME,0,0.01715357908381614
C4458,MFG,SME,0,8.327752012933667e-06
C4459,AGR,SME,0,0.0005540755108324267
C4460,ENG,SME,0,0.09889972713709529
C4461,AGR,Corp,0,0.002736534633590495
C4462,ENG,SME,0,0.00037336035606477287
C4463,IT,SME,0,0.00019088334102471921
C4464,MFG,SME,0,0.0034070763695117356
C4465,RET,Corp,0,0.0007352234327341397
C4466,CON,SME,0,3.0206479825411652e-06
C4467,MFG,SME,0,0.00010184093293978017
C4468,MFG,Corp,0,0.0018615824282640584
C4469,IT,SME,0,3.9584407103668605e-05
C4470,LOG,SME,0,0.00045993901662460217
C4471,TEL,Corp,0,5.430091082326487e-05
C4472,IT,Corp,0,0.00019363506523458008
C4473,TRA,SME,0,0.1224257279495352
C4474,CON,Corp,0,8.338799551377664e-05
C4475,RET,SME,0,0.0004834702408434379
C4476,ENG,SME,0,0.0006594452062588795
C4477,AGR,Corp,1,0.9794503584222549
C4478,CON,Corp,0,0.0006870066767881783
C4479,CHE,SME,0,0.00674915812836452
C4480,CHE,SME,0,0.00010698029187098198
C4481,MFG,SME,0,8.483852375981971e-05
C4482,AGR,SME,0,0.00014433209196401312
C4483,ENG,SME,0,0.00014338349660874576
C4484,CHE,SME,0,0.028661815100663027
C4485,TRA,SME,0,0.0014668528732490155
C4486,RET,SME,0,0.0006340172744384625
C4487,MFG,SME,0,0.0001596532942164026
C4488,CON,Corp,0,0.0019795282396517125
C4489,LOG,SME,0,2.362094629696794e-05
C4490,CHE,SME,0,0.000920518688487004
C4491,TRA,Corp,0,0.0021583831875135982
C4492,RET,SME,0,0.004490676269977833
C4493,CHE,SME,0,0.00015172379403575475
C4494,LOG,SME,0,3.5036827010634032e-06
C4495,RET,SME,0,0.005150834838017768
C4496,CHE,SME,0,6.888213859084073e-05
C4497,ENG,SME,0,0.0012295544187421266
C4498,MFG,SME,0,0.0001820014648601628
C4499,TRA,SME,0,0.00034198008861867064
C4500,AGR,SME,0,0.0004866951975225549
C4501,CHE,SME,0,7.674706055134572e-05
C4502,ENG,Corp,0,1.644835647173359e-05
C4503,TRA,SME,0,0.0009666415087209886
C4504,MFG,SME,0,0.011467222220733028
C4505,ENG,SME,0,5.094377531329291e-05
C4506,TRA,SME,0,0.009667752420144553
C4507,RET,Corp,0,0.2751026993041458
C4508,MFG,SME,0,0.2593249864240029
C4509,CHE,Corp,0,0.00012872517969459606
C4510,IT,SME,0,0.00373780048350547
C4511,MFG,Corp,0,0.0587628392035795
C4512,AGR,SME,0,0.02426994580478194
C4513,MFG,SME,0,0.0007757119333727589
C4514,CHE,SME,0,0.00011457700554284819
C4515,ENG,SME,0,0.0009304779994974252
C4516,AGR,SME,0,0.0013998415827636615
C4517,ENG,SME,0,0.4821739283885184
C4518,TEL,SME,0,0.00014633070699275843
C4519,TRA,Corp,0,0.0018496573710871413
C4520,MFG,SME,0,0.00483140511500109
C4521,LOG,SME,0,0.00011804718912304917
C4522,CHE,Corp,0,0.00033241325958363355
C4523,TEL,Corp,0,0.0007336612223902288
C4524,CHE,SME,0,0.0004364793400649512
C4525,LOG,SME,0,0.0005446658981837937
C4526,AGR,SME,0,7.550313326876817e-05
C4527,RET,SME,0,0.0002000473503804237
C4528,TEL,SME,0,0.00017952631064319956
C4529,CHE,Corp,0,0.002533968050347623
C4530,TRA,SME,0,0.0020693451712397505
C4531,TRA,SME,0,0.0003838179579654724
C4532,TRA,Corp,0,0.0010749205485109845
C4533,TRA,SME,0,0.007832496794954291
C4534,CON,SME,0,0.024086403441181178
C4535,ENG,SME,0,6.765395490065296e-05
C4536,CHE,SME,0,0.0028088612917529805
C4537,AGR,SME,0,0.00026900498024976335
C4538,CHE,SME,0,0.00027470461728554
C4539,MFG,Corp,0,7.278354376387983e-05
C4540,MFG,SME,0,0.0004993981166482252
C4541,MFG,SME,0,0.015225088616465212
C4542,ENG,SME,0,0.0001516261017236142
C4543,TRA,SME,0,0.006712056971405552
C4544,TRA,SME,0,0.00027595726542089914
C4545,AGR,SME,0,0.0017259296488395576
C4546,LOG,SME,0,0.2563572729735484
C4547,MFG,SME,0,0.006723375470361155
C4548,CHE,SME,0,0.00014814239568066857
C4549,RET,SME,0,0.005006376530199675
C4550,LOG,SME,0,9.427032063931653e-05
C4551,TEL,SME,0,0.21219928466958446
C4552,MFG,SME,0,0.007463062745265145
C4553,MFG,SME,0,0.41629693373585375
C4554,TEL,Corp,0,0.17683398675052361
C4555,AGR,SME,0,0.2559726565064993
C4556,CHE,SME,0,0.0005579667425367668
C4557,RET,SME,0,0.00013010354959368934
C4558,RET,SME,0,3.011474619076983e-06
C4559,TEL,SME,1,0.017461670604685803
C4560,IT,SME,0,0.0006168187015672478
C4561,RET,SME,0,0.0012772583880555552
C4562,TRA,SME,0,0.0020698321333337613
C4563,LOG,SME,0,0.0004950319256357238
C4564,MFG,Corp,0,9.451289965609495e-06
C4565,TRA,SME,0,0.14876146917948754
C4566,TEL,SME,0,0.002226857204384853
C4567,TRA,Corp,0,0.0007069669438603185
C4568,TRA,Corp,0,0.0007040729668496029
C4569,MFG,SME,0,0.00011671658514323574
C4570,LOG,SME,0,0.0014674805615559107
C4571,ENG,SME,0,0.0013973370023994101
C4572,RET,Corp,0,0.0013389057850682752
C4573,TRA,SME,0,0.0022739340934432605
C4574,RET,Corp,0,0.00045331324834859055
C4575,RET,SME,0,0.000947259530096343
C4576,CON,SME,0,7.981075857564946e-05
C4577,AGR,Corp,0,0.0015529840823395502
C4578,TRA,SME,0,7.111479974668179e-05
C4579,IT,SME,0,0.0023011915570005635
C4580,CHE,SME,0,9.109845568425364e-05
C4581,TEL,SME,0,0.0008624389705611091
C4582,CON,SME,0,0.0017062128677762588
C4583,LOG,SME,0,0.00527156911751337
C4584,RET,SME,0,0.004973152585970605
C4585,RET,SME,0,0.0005647802815664418
C4586,IT,SME,0,0.017073873902788448
C4587,CON,Corp,0,0.00016271675698680327
C4588,MFG,SME,0,0.0020042353232529904
C4589,RET,SME,0,0.0008612160418234346
C4590,RET,SME,0,0.0004468839131542974
C4591,CHE,SME,0,0.00472346059436955
C4592,TRA,Corp,0,0.00019778370674030862
C4593,ENG,Corp,0,7.220522922033007e-05
C4594,CON,SME,0,0.19204199327226
C4595,AGR,SME,0,0.011690124620862781
C4596,CHE,Corp,0,0.00013921813331340045
C4597,RET,Corp,0,0.0028349299481747075
C4598,TRA,Corp,0,3.796422797513957e-05
C4599,AGR,SME,0,0.0009939358273118807
C4600,TRA,Corp,0,0.0005192603344053899
C4601,TRA,SME,0,0.001579846477570153
C4602,LOG,SME,0,0.17463625757740572
C4603,TEL,SME,0,0.02644147779509406
C4604,CON,SME,0,0.0004404847866921119
C4605,RET,SME,0,1.642768739505809e-05
C4606,TEL,Corp,1,0.9871182766450465
C4607,LOG,SME,0,0.0008389074633979734
C4608,TRA,SME,0,0.00015985031595784844
C4609,IT,SME,0,4.5658516631395923e-05
C4610,CON,SME,0,0.00019089935896127622
C4611,CON,SME,0,4.763885211606059e-05
C4612,MFG,Corp,0,4.3827248306326576e-05
C4613,ENG,SME,0,0.00012040986591748164
C4614,MFG,SME,0,0.0003267365791535969
C4615,TRA,SME,0,1.5326111160486996e-05
C4616,CON,Corp,0,9.678679588786899e-05
C4617,LOG,SME,0,0.027710300266676823
C4618,LOG,SME,0,0.007704263263577122
C4619,CON,SME,0,4.1900229992961994e-05
C4620,LOG,SME,0,0.007149101142510612
C4621,LOG,Corp,0,0.0004235583088477363
C4622,RET,SME,0,0.00028015544898533305
C4623,MFG,SME,0,0.00028075590910508705
C4624,RET,Corp,0,0.00018817442913117885
C4625,IT,SME,0,0.0003522044428035455
C4626,RET,SME,0,5.714050964671195e-05
C4627,CON,SME,0,0.0007991884059107835
C4628,ENG,SME,0,0.00013377443041680018
C4629,CHE,SME,0,0.3307377130634169
C4630,ENG,SME,0,0.0003593835381596124
C4631,MFG,Corp,0,0.0003423797667552503
C4632,CON,SME,0,0.22500975129987838
C4633,LOG,SME,0,0.0008614911065423957
C4634,LOG,SME,0,0.009210864160439109
C4635,MFG,SME,0,0.00022225981084088308
C4636,IT,SME,0,6.0540425091626616e-06
C4637,CON,SME,0,0.0003609701056608167
C4638,RET,SME,0,0.04979647758797208
C4639,RET,SME,0,0.00012631353858478942
C4640,LOG,SME,0,0.004040054490755189
C4641,IT,SME,0,0.003356723575598042
C4642,CON,SME,0,0.004654442666492558
C4643,LOG,SME,0,0.00012194967913368024
C4644,MFG,SME,0,0.00501515990954752
C4645,RET,SME,0,0.01521127555739968
C4646,RET,SME,0,0.02096330144172228
C4647,RET,Corp,0,0.00011610775733067664
C4648,TRA,SME,0,6.659688665978613e-05
C4649,LOG,Corp,0,1.482525693788406e-05
C4650,MFG,SME,0,0.0019694498784295594
C4651,MFG,SME,0,0.0008241953371522278
C4652,RET,SME,0,0.049852384312343415
C4653,AGR,SME,0,0.0025836630517734943
C4654,LOG,SME,0,0.0007240914561106521
C4655,CON,SME,0,6.227757586650799e-05
C4656,MFG,Corp,0,0.0005180644025202694
C4657,LOG,SME,0,0.00033317088300589533
C4658,ENG,SME,0,0.00230193821094598
C4659,TRA,SME,0,0.00010796527790520326
C4660,RET,Corp,0,0.0014781483797843258
C4661,ENG,Corp,0,7.65386341411106e-05
C4662,CHE,SME,0,0.0001388952686568769
C4663,AGR,SME,0,0.0036627360673831804
C4664,LOG,SME,0,8.687087769914104e-05
C4665,LOG,SME,0,0.00042296481447169523
C4666,RET,SME,0,0.001542090520208642
C4667,MFG,SME,0,0.016097864574863185
C4668,LOG,SME,0,0.0003180707399864258
C4669,RET,SME,0,0.0014787991213793875
C4670,RET,SME,0,0.00023013057967315902
C4671,CON,SME,0,0.01658636531911699
C4672,LOG,Corp,0,0.06520145297279013
C4673,RET,SME,0,1.9072759436893742e-05
C4674,MFG,SME,0,0.003263812259506797
C4675,AGR,SME,0,0.45003812289697087
C4676,TEL,SME,0,3.547687416463174e-06
C4677,MFG,SME,0,0.13870904459169228
C4678,IT,SME,0,0.00036870652349650125
C4679,RET,SME,0,0.00031093259580318905
C4680,CHE,Corp,0,0.00042793613372078967
C4681,TRA,SME,0,0.00022197001960474702
C4682,TRA,SME,0,0.00349975651236103
C4683,IT,SME,0,0.00023264851561860894
C4684,TRA,SME,0,0.019249092035066705
C4685,RET,SME,1,0.987891665434908
C4686,CON,SME,0,3.859081409655492e-05
C4687,MFG,SME,0,0.0013622169486629955
C4688,MFG,SME,1,0.9849827420247764
C4689,ENG,Corp,0,0.0055581629595547865
C4690,IT,SME,0,0.005793480958451165
C4691,CON,Corp,0,0.00039223087930459244
C4692,CON,SME,0,0.00046391933212155923
C4693,CON,Corp,0,0.00046805744318108175
C4694,ENG,SME,0,0.003312594640449387
C4695,AGR,SME,0,0.0002188214521389532
C4696,LOG,SME,0,0.00030075662316271116
C4697,ENG,SME,0,4.2494926096305664e-05
C4698,ENG,SME,0,4.2462990832425264e-05
C4699,MFG,SME,0,0.0009525882588568026
C4700,IT,SME,0,0.00010249157749341692
C4701,TRA,Corp,0,0.00019791986253466347
C4702,MFG,SME,0,0.10807778442939152
C4703,RET,SME,0,0.00014095379178341892
C4704,CHE,SME,0,0.004312325794887027
C4705,AGR,Corp,0,0.00014786874102256493
C4706,AGR,SME,0,4.253633925728014e-05
C4707,LOG,SME,0,0.00015178021043011917
C4708,TRA,SME,0,9.786759185332177e-05
C4709,LOG,SME,0,0.0010571515530532869
C4710,CHE,SME,0,0.23927578135272176
C4711,AGR,SME,0,0.00961388614869677
C4712,AGR,SME,0,0.1939574458521366
C4713,TRA,SME,0,0.0009259188353385737
C4714,RET,SME,0,0.08138383625359248
C4715,ENG,SME,0,1.2953792539534403e-05
C4716,CON,SME,0,0.0007587669699172237
C4717,CHE,Corp,0,0.012914933386101255
C4718,IT,Corp,0,0.002929757621606213
C4719,AGR,SME,0,0.003082711497472629
C4720,TEL,SME,0,6.821759086528991e-05
C4721,CON,SME,0,0.00031800516652489533
C4722,MFG,SME,0,5.8619701668152043e-05
C4723,TRA,SME,0,0.0005774162649078163
C4724,AGR,SME,0,0.0008999927366930993
C4725,TRA,Corp,0,0.0001832237740520324
C4726,MFG,Corp,0,0.00046769116938691574
C4727,TEL,SME,0,8.371017525530992e-05
C4728,LOG,SME,0,0.0004892361231204939
C4729,RET,Corp,0,9.626255888321019e-05
C4730,MFG,Corp,0,0.17037752082741794
C4731,MFG,Corp,0,0.00038717261043891326
C4732,MFG,SME,0,4.492860069078355e-05
C4733,RET,SME,0,0.4611910715848394
C4734,TEL,SME,0,0.002302456439936698
C4735,AGR,SME,0,0.004370429674820866
C4736,MFG,SME,0,0.0053120237710220265
C4737,ENG,SME,0,0.00027853381625087486
C4738,CON,Corp,0,0.023653543081832335
C4739,CON,Corp,0,3.270018538666831e-06
C4740,CHE,SME,0,0.004763831449780512
C4741,RET,Corp,0,0.00011371843355071601
C4742,MFG,SME,0,0.0008424547861376066
C4743,MFG,Corp,0,0.0009089841149576308
C4744,IT,SME,0,0.0003482683061837071
C4745,TRA,SME,0,5.032179572463257e-05
C4746,MFG,SME,0,0.6204881933337203
C4747,TRA,SME,0,0.0020867094283998425
C4748,MFG,SME,0,7.63357673377592e-06
C4749,CON,SME,0,0.0004114378061210056
C4750,LOG,Corp,0,2.7341337533216032e-05
C4751,CON,SME,0,0.0009267763886060004
C4752,AGR,SME,0,0.36949014952382797
C4753,RET,SME,0,0.6167888669786302
C4754,ENG,SME,0,0.0004618250286910728
C4755,LOG,SME,0,0.005396415017140058
C4756,LOG,SME,0,2.3469500708663095e-05
C4757,MFG,SME,0,0.00045735130457167945
C4758,RET,SME,0,0.0006422797265202619
C4759,AGR,SME,0,1.1878783007836397e-05
C4760,IT,SME,0,0.0002424149666364507
C4761,ENG,SME,0,8.856460843325716e-05
C4762,IT,Corp,0,0.0006470134841577198
C4763,RET,SME,0,0.00031342525617833987
C4764,TRA,SME,0,0.00226260377574414
C4765,ENG,Corp,0,0.00039930010491061915
C4766,IT,SME,0,0.0004759333631242911
C4767,LOG,SME,0,0.1302328069574286
C4768,MFG,Corp,0,0.001058161762611056
C4769,RET,SME,0,0.0001252730504833132
C4770,CON,SME,0,7.688613270669673e-05
C4771,MFG,Corp,0,0.0036602500119539885
C4772,AGR,Corp,0,0.0014665476938057007
C4773,TRA,SME,0,9.176853787428846e-05
C4774,LOG,SME,0,0.4663946755042502
C4775,CON,Corp,0,1.007806294506669e-05
C4776,LOG,SME,0,1.700657123191145e-05
C4777,MFG,SME,0,0.00041578766520181186
C4778,CON,SME,0,0.0011505911230249438
C4779,TRA,SME,0,4.673640185839231e-05
C4780,TRA,Corp,0,0.0005137696545878452
C4781,MFG,Corp,0,0.10499546208618123
C4782,TRA,Corp,1,0.9844961567977517
C4783,ENG,Corp,0,0.0006816977783926999
C4784,TRA,SME,0,7.24596057418938e-05
C4785,AGR,SME,1,0.9853261705335908
C4786,CON,SME,0,0.009191208084015074
C4787,LOG,SME,0,0.00020705761395532502
C4788,TEL,SME,0,0.00011810648409206271
C4789,ENG,SME,0,0.0019032662615673201
C4790,CON,Corp,0,9.374301024058093e-05
C4791,MFG,SME,0,0.014589345608891113
C4792,IT,SME,0,0.011248278877588173
C4793,MFG,SME,0,0.0017788031925407373
C4794,TRA,SME,0,0.0013260711375059034
C4795,TRA,SME,0,4.2071779154969104e-05
C4796,CON,Corp,0,0.0015604887640136185
C4797,MFG,SME,0,2.7835995849494995e-06
C4798,LOG,SME,0,1.3522347513534884e-05
C4799,MFG,SME,0,0.0005337857356515084
C4800,CHE,SME,0,0.0003881669916421198
C4801,MFG,Corp,0,0.00074845141808449
C4802,MFG,Corp,0,0.11821442454866707
C4803,TEL,Corp,0,0.0009998795666001882
C4804,TRA,SME,0,0.586566970568454
C4805,LOG,SME,0,0.0007048080305752895
C4806,ENG,SME,0,0.002676796543142099
C4807,MFG,SME,0,0.06226117690096568
C4808,IT,Corp,0,0.0034811134470121114
C4809,TRA,SME,0,0.0001570411456269415
C4810,LOG,Corp,0,0.00132238294272432
C4811,MFG,SME,0,0.00010209084564613289
C4812,LOG,SME,0,0.007089196343521215
C4813,MFG,SME,0,0.010454961853394633
C4814,ENG,SME,0,0.05365522059924942
C4815,RET,SME,0,0.04127170938656158
C4816,TEL,SME,0,2.3499460921877573e-05
C4817,TEL,SME,0,0.0002291884478570629
C4818,LOG,SME,0,0.09874244091885351
C4819,TEL,SME,0,0.0016120634785646386
C4820,TRA,SME,0,0.0015380013606882744
C4821,TRA,SME,0,2.688929429285625e-05
C4822,TRA,SME,0,0.0016001978861254506
C4823,CON,SME,0,0.003909835730213135
C4824,CON,SME,1,0.9780363950077694
C4825,ENG,SME,0,0.00023780261895520313
C4826,MFG,SME,0,0.00022686068407043951
C4827,RET,SME,0,0.0003756789383585283
C4828,MFG,SME,0,0.0007613874667766697
C4829,CON,SME,0,0.24792016617641374
C4830,ENG,Corp,0,0.0002922948783139916
C4831,LOG,SME,0,0.0038381649722316093
C4832,RET,SME,0,0.003543645785443118
C4833,CHE,Corp,0,0.004693643383602474
C4834,MFG,SME,0,3.158674887932987e-05
C4835,ENG,SME,0,0.7252859653641145
C4836,MFG,SME,0,0.000835256302951381
C4837,CON,SME,0,0.00031437550924930476
C4838,AGR,SME,1,0.9670356256816439
C4839,MFG,SME,0,9.067657813253423e-05
C4840,TRA,SME,0,0.0011080769522513107
C4841,IT,SME,0,0.00036813540875496224
C4842,IT,SME,0,9.067742712497275e-05
C4843,CON,SME,0,0.0004523341983876033
C4844,MFG,SME,0,4.743763423906594e-06
C4845,MFG,SME,0,0.0004295162128458905
C4846,CON,SME,0,0.001140121899815383
C4847,IT,SME,0,8.076624382770487e-05
C4848,MFG,Corp,0,0.0004100851779255037
C4849,RET,SME,0,0.43790233449522054
C4850,MFG,SME,0,0.0027673055705060346
C4851,IT,Corp,0,0.0004484499732128849
C4852,CON,SME,0,4.861197787507177e-05
C4853,RET,SME,0,8.012956519295589e-05
C4854,CON,SME,0,4.169460073476883e-05
C4855,CHE,SME,0,0.001381105220017023
C4856,TRA,Corp,0,0.017436193522491514
C4857,MFG,SME,0,0.011506346716895956
C4858,TEL,SME,0,5.769340301870754e-05
C4859,TEL,SME,0,0.0018301777936129441
C4860,TEL,Corp,0,0.0010790172511836369
C4861,CHE,SME,0,0.0016793254978837437
C4862,LOG,SME,0,0.00032029600248709383
C4863,MFG,SME,0,0.0004524544198704941
C4864,CON,SME,0,0.18853605118488373
C4865,CON,SME,0,0.0006744514900732647
C4866,CHE,SME,0,0.0020339647346086127
C4867,CON,SME,0,0.004569154947088263
C4868,MFG,SME,0,0.0004610398708594918
C4869,CHE,SME,0,9.700492330579529e-05
C4870,LOG,SME,0,0.016461834810147388
C4871,CON,SME,0,1.8635148842683394e-05
C4872,MFG,SME,0,0.000780040653914885
C4873,TRA,SME,0,0.0009199989217567223
C4874,TRA,SME,0,0.000174855188378282
C4875,TRA,SME,0,0.00021137463654754242
C4876,CHE,SME,0,0.00015601515884149436
C4877,CHE,SME,0,0.009629403184320692
C4878,RET,Corp,0,0.0014536403697932906
C4879,CON,SME,0,0.005934988963969965
C4880,LOG,SME,0,0.002157650655397495
C4881,TRA,Corp,0,0.18805453735068134
C4882,AGR,SME,0,0.00801586318748294
C4883,LOG,SME,0,0.6070152728890567
C4884,TRA,SME,0,0.14946139751842372
C4885,MFG,SME,0,4.052176583023163e-05
C4886,TEL,Corp,0,0.00010576582071042975
C4887,CON,SME,0,0.00012278076013134566
C4888,RET,SME,0,0.0031315003405206145
C4889,MFG,Corp,0,0.008950517022370949
C4890,RET,Corp,0,0.00016168360522868808
C4891,CON,SME,0,0.00039689121849140733
C4892,MFG,SME,0,0.0005129105524887253
C4893,CHE,SME,0,0.023777438596406433
C4894,TRA,SME,0,0.0005839558577763498
C4895,CON,SME,0,0.003049456272325354
C4896,MFG,SME,0,0.0061881687616046595
C4897,MFG,SME,0,7.477675720432537e-05
C4898,TRA,SME,0,0.002114643304699618
C4899,MFG,SME,0,3.077614381261293e-05
C4900,TEL,SME,0,0.001346390352957934
C4901,MFG,SME,0,0.003474534537798788
C4902,ENG,SME,0,5.55104756614305e-06
C4903,MFG,SME,0,0.0015575830471704739
C4904,CON,SME,0,0.007711045773482698
C4905,TEL,SME,1,0.9729163587484417
C4906,MFG,Corp,0,0.0008281311792655067
C4907,IT,SME,0,0.0007869739539475226
C4908,TRA,SME,0,0.044378721390954924
C4909,RET,SME,0,0.15800793127256063
C4910,ENG,SME,0,3.921175322947851e-05
C4911,TEL,SME,0,0.0007027340695429029
C4912,ENG,SME,0,0.0002658940682277304
C4913,ENG,SME,0,0.0024816166615131666
C4914,TRA,SME,0,0.0031539804762479888
C4915,MFG,SME,0,0.00019502887379369103
C4916,TEL,SME,0,1.8897744505602173e-05
C4917,CON,SME,0,0.004007127718497483
C4918,CON,SME,0,0.1428404696532977
C4919,RET,SME,0,0.0004892353479608265
C4920,CON,SME,0,0.0002775508236276075
C4921,IT,SME,0,0.33378165735358495
C4922,RET,Corp,0,0.5614478623638424
C4923,CHE,Corp,0,0.0001883786094383584
C4924,TEL,SME,0,0.0017312552782720648
C4925,MFG,SME,0,6.062415341063399e-05
C4926,TRA,SME,0,0.0028396240223473963
C4927,AGR,Corp,0,0.00036401892198463254
C4928,TRA,SME,0,0.0015053131153940737
C4929,RET,SME,0,0.004821820554106891
C4930,TEL,SME,0,0.000628624978564072
C4931,AGR,SME,0,0.00020130425840032503
C4932,CON,SME,0,0.0008250314239588805
C4933,IT,SME,0,0.001281020085133696
C4934,AGR,SME,0,0.00012988882750304074
C4935,ENG,SME,0,0.0004396564857970959
C4936,CON,Corp,0,0.0002383770953066489
C4937,TEL,SME,0,0.00014164984277074047
C4938,CHE,Corp,0,0.000318056150254202
C4939,RET,SME,0,0.00013729552198421646
C4940,LOG,SME,0,0.0022060069554590287
C4941,CON,SME,0,0.0018569526556013445
C4942,AGR,SME,0,0.00027744821761474146
C4943,LOG,SME,0,0.00022785396701771355
C4944,CON,SME,0,0.004844298684715233
C4945,LOG,SME,0,0.0004237199197087261
C4946,IT,Corp,0,0.0032338558840163574
C4947,CHE,SME,0,1.782146753030798e-05
C4948,RET,SME,0,0.0012043485519384113
C4949,LOG,SME,0,0.017391409618094034
C4950,LOG,SME,0,0.0010070627659521719
C4951,CON,SME,0,0.008394534725267333
C4952,MFG,SME,0,0.03197722984642769
C4953,AGR,SME,0,9.784660345299692e-05
C4954,RET,SME,0,0.00031943780163322096
C4955,AGR,SME,0,9.499764633646552e-05
C4956,RET,SME,0,0.00033843052253889553
