customer_id,sector_code,size_bucket,prob_calibrated,tier,event_h12m,is_test
C5890,AGR,Corp,0.0,GREEN,0,False
C5891,RET,SME,0.0005,GREEN,0,False
C5892,CHE,SME,0.0,GREEN,0,False
C5893,ENG,Corp,0.039981518923358814,AMBER,0,False
C5894,TRA,SME,0.005613736722759279,GREEN,0,True
C5895,AGR,SME,0.001435374149659864,GREEN,0,False
C5896,TRA,SME,0.15669279887205284,AMBER,0,False
C5897,TEL,SME,0.0,GREEN,0,True
C5898,CON,Corp,0.0008401360544217686,GREEN,0,False
C5899,IT,SME,0.024606497451919222,GREEN,0,False
C5900,ENG,SME,0.04176698823315365,AMBER,0,True
C5901,CHE,SME,0.013550863422291993,GREEN,0,False
C5902,ENG,SME,0.0005,GREEN,0,False
C5903,MFG,SME,0.0,GREEN,0,False
C5904,CON,SME,0.006113736722759279,GREEN,0,False
C5905,MFG,SME,0.008121768707482994,GREEN,0,False
C5906,CHE,SME,0.0005,GREEN,0,False
C5907,AGR,Corp,0.01293346461391574,GREEN,0,False
C5908,RET,SME,0.0,GREEN,0,False
C5909,TRA,SME,0.0,GREEN,0,True
C5910,MFG,SME,0.004678362573099415,GREEN,0,False
C5911,AGR,Corp,0.005517006802721088,GREEN,0,False
C5912,TEL,SME,0.0032,GREEN,0,True
C5913,RET,SME,0.001435374149659864,GREEN,0,False
C5914,AGR,SME,0.0003401360544217687,GREEN,0,False
C5915,ENG,Corp,0.0,GREEN,0,False
C5916,MFG,SME,0.0,GREEN,0,False
C5917,IT,SME,0.001435374149659864,GREEN,0,True
C5918,RET,SME,0.0,GREEN,0,True
C5919,TRA,Corp,0.0005952380952380952,GREEN,0,False
C5920,CHE,SME,0.01890080971659919,GREEN,0,False
C5921,MFG,Corp,0.02984487280205928,GREEN,0,False
C5922,IT,Corp,0.0,GREEN,0,True
C5923,MFG,SME,0.0003401360544217687,GREEN,0,False
C5924,CHE,SME,0.01502922599539141,GREEN,0,False
C5925,TRA,SME,0.018229225995391406,GREEN,0,False
C5926,RET,Corp,0.0005,GREEN,0,False
C5927,RET,SME,0.003976499690785404,GREEN,0,False
C5928,RET,Corp,0.0035669530970282846,GREEN,0,False
C5929,CHE,SME,0.0003401360544217687,GREEN,0,False
C5930,TEL,SME,0.0009353741496598639,GREEN,0,False
C5931,MFG,SME,0.004066953097028285,GREEN,0,False
C5932,CON,SME,0.0,GREEN,0,True
C5933,TRA,Corp,0.01293346461391574,GREEN,0,False
C5934,IT,SME,0.0008401360544217686,GREEN,0,False
C5935,CON,SME,0.0008401360544217686,GREEN,0,False
C5936,RET,SME,0.0,GREEN,0,False
C5937,RET,SME,0.0003401360544217687,GREEN,0,False
C5938,TRA,SME,0.056802868973676424,AMBER,0,False
C5939,TRA,SME,0.0009353741496598639,GREEN,0,False
C5940,TRA,Corp,0.0,GREEN,0,False
C5941,AGR,SME,0.0008401360544217686,GREEN,0,False
C5942,TRA,SME,0.0003401360544217687,GREEN,0,False
C5943,MFG,SME,0.0,GREEN,0,False
C5944,LOG,SME,0.0,GREEN,0,False
C5945,IT,SME,0.010946101517530088,GREEN,0,False
C5946,CON,SME,0.006113736722759279,GREEN,0,False
C5947,CON,SME,0.010946101517530088,GREEN,0,False
C5948,MFG,SME,0.0,GREEN,0,False
C5949,RET,SME,0.0,GREEN,0,False
C5950,LOG,SME,0.0003401360544217687,GREEN,0,False
C5951,MFG,Corp,0.23595326242385065,RED,1,False
C5952,MFG,SME,0.2558074392547717,RED,1,False
C5953,LOG,SME,0.160679509835508,RED,0,False
C5954,CHE,SME,0.0,GREEN,0,False
C5955,MFG,SME,0.0008401360544217686,GREEN,0,False
C5956,CHE,Corp,0.0003401360544217687,GREEN,0,False
C5957,CON,SME,0.001435374149659864,GREEN,0,False
C5958,CON,SME,0.006113736722759279,GREEN,0,False
C5959,RET,SME,0.006864468864468865,GREEN,0,False
C5960,LOG,SME,0.0,GREEN,0,False
C5961,AGR,SME,0.0005952380952380952,GREEN,0,False
C5962,IT,SME,0.01129904016401081,GREEN,0,False
C5963,AGR,SME,0.08267008099960045,AMBER,0,False
C5964,RET,SME,0.0,GREEN,0,False
C5965,ENG,SME,0.0,GREEN,0,False
C5966,TEL,SME,0.0659537538484907,AMBER,0,False
C5967,TEL,SME,0.0,GREEN,0,False
C5968,MFG,SME,0.009100131280582407,GREEN,0,False
C5969,TEL,SME,0.0,GREEN,0,False
C5970,LOG,SME,0.08321172486298344,AMBER,0,False
C5971,LOG,Corp,0.0,GREEN,0,False
C5972,TRA,SME,0.0,GREEN,0,False
C5973,LOG,Corp,0.0008401360544217686,GREEN,0,False
C5974,LOG,SME,0.03728559535702393,AMBER,0,False
C5975,TRA,SME,0.2558074392547717,RED,1,False
C5976,IT,Corp,0.0,GREEN,0,False
C5977,MFG,SME,0.005518498627521184,GREEN,0,False
C5978,MFG,Corp,0.0003401360544217687,GREEN,0,True
C5979,ENG,SME,0.001435374149659864,GREEN,0,True
C5980,CHE,SME,0.0,GREEN,0,False
C5981,CHE,SME,0.0029717150017901897,GREEN,0,False
C5982,MFG,Corp,0.0,GREEN,0,False
C5983,IT,Corp,0.0,GREEN,0,True
C5984,MFG,SME,0.0005,GREEN,0,True
C5985,MFG,SME,0.0034717150017901897,GREEN,0,False
C5986,MFG,SME,0.0,GREEN,0,False
C5987,CHE,Corp,0.0,GREEN,0,False
C5988,TEL,SME,0.0,GREEN,0,True
C5989,RET,SME,0.1491283991612852,AMBER,0,False
C5990,LOG,SME,0.0003401360544217687,GREEN,0,False
C5991,MFG,SME,0.004921768707482993,GREEN,0,False
C5992,ENG,SME,0.0,GREEN,0,False
C5993,AGR,Corp,0.0,GREEN,0,False
C5994,ENG,SME,0.014581632653061224,GREEN,0,True
C5995,MFG,Corp,0.0005,GREEN,0,False
C5996,RET,SME,0.0,GREEN,0,False
C5997,ENG,SME,0.0,GREEN,0,False
C5998,RET,SME,0.001435374149659864,GREEN,0,False
C5999,ENG,SME,0.0010952380952380953,GREEN,0,False
C6000,MFG,Corp,0.0,GREEN,0,False
C6001,CHE,SME,0.0,GREEN,0,True
C6002,MFG,SME,0.0,GREEN,0,True
C6003,LOG,SME,0.0,GREEN,0,False
C6004,CHE,SME,0.0009353741496598639,GREEN,0,False
C6005,MFG,Corp,0.0003401360544217687,GREEN,0,True
C6006,IT,SME,0.004581632653061224,GREEN,0,False
C6007,ENG,SME,0.0003401360544217687,GREEN,0,False
C6008,MFG,SME,0.0,GREEN,0,False
C6009,CHE,SME,0.0,GREEN,0,False
C6010,TRA,SME,0.0,GREEN,0,False
C6011,LOG,SME,0.001435374149659864,GREEN,0,False
C6012,LOG,SME,0.0,GREEN,0,False
C6013,IT,SME,0.0,GREEN,0,False
C6014,ENG,Corp,0.0,GREEN,0,False
C6015,AGR,SME,0.0,GREEN,0,False
C6016,RET,SME,0.004066953097028285,GREEN,0,True
C6017,MFG,Corp,0.0,GREEN,0,False
C6018,ENG,SME,0.0,GREEN,0,False
C6019,ENG,Corp,0.0,GREEN,0,True
C6020,MFG,Corp,0.0,GREEN,0,False
C6021,AGR,SME,0.0,GREEN,0,True
C6022,LOG,SME,0.1390802744102133,AMBER,0,False
C6023,LOG,SME,0.001435374149659864,GREEN,0,False
C6024,MFG,SME,0.1283827679808714,AMBER,1,True
C6025,MFG,Corp,0.008218498627521184,GREEN,0,False
C6026,TRA,SME,0.01728395697869382,GREEN,0,False
C6027,LOG,SME,0.0,GREEN,0,True
C6028,MFG,SME,0.0009353741496598639,GREEN,0,False
C6029,RET,SME,0.0,GREEN,0,False
C6030,MFG,Corp,0.012800131280582407,GREEN,0,False
C6031,CHE,SME,0.014148185590025484,GREEN,0,False
C6032,CON,SME,0.0,GREEN,0,False
C6033,LOG,Corp,0.0008401360544217686,GREEN,0,False
C6034,TRA,SME,0.004040136054421768,GREEN,0,False
C6035,CHE,SME,0.04534695174789977,AMBER,0,False
C6036,TRA,SME,0.0005952380952380952,GREEN,0,False
C6037,RET,SME,0.0,GREEN,0,False
C6038,LOG,Corp,0.0003401360544217687,GREEN,0,True
C6039,MFG,SME,0.009278511404561825,GREEN,0,False
C6040,LOG,SME,0.0009353741496598639,GREEN,0,True
C6041,CHE,SME,0.0,GREEN,0,False
C6042,MFG,Corp,0.15744064343874686,AMBER,0,True
C6043,AGR,SME,0.0,GREEN,0,False
C6044,MFG,Corp,0.0,GREEN,0,True
C6045,RET,SME,0.0,GREEN,0,False
C6046,RET,SME,0.0,GREEN,0,True
C6047,MFG,Corp,0.008718498627521182,GREEN,0,True
C6048,ENG,SME,0.08511532407517652,AMBER,0,True
C6049,LOG,SME,0.005518498627521184,GREEN,0,False
C6050,TEL,SME,0.02129904016401081,GREEN,0,False
C6051,ENG,SME,0.0010952380952380953,GREEN,0,False
C6052,IT,SME,0.001435374149659864,GREEN,0,False
C6053,ENG,SME,0.001435374149659864,GREEN,0,False
C6054,CON,SME,0.0,GREEN,0,False
C6055,LOG,Corp,0.0031315789473684206,GREEN,0,False
C6056,ENG,SME,0.0,GREEN,0,False
C6057,AGR,SME,0.0,GREEN,0,False
C6058,ENG,Corp,0.005018498627521183,GREEN,0,False
C6059,LOG,SME,0.0,GREEN,0,False
C6060,LOG,SME,0.004066953097028285,GREEN,0,False
C6061,AGR,SME,0.0,GREEN,0,False
C6062,CON,SME,0.0,GREEN,0,False
C6063,ENG,SME,0.0008401360544217686,GREEN,0,False
C6064,CHE,SME,0.0005,GREEN,0,False
C6065,TRA,SME,0.03833889769015627,AMBER,0,False
C6066,LOG,SME,0.0,GREEN,0,True
C6067,ENG,SME,0.0,GREEN,0,False
C6068,CON,SME,0.0,GREEN,0,False
C6069,MFG,SME,0.004040136054421768,GREEN,0,False
C6070,TRA,SME,0.0,GREEN,0,False
C6071,IT,SME,0.0005952380952380952,GREEN,0,False
C6072,CON,SME,0.001435374149659864,GREEN,0,False
C6073,MFG,Corp,0.0,GREEN,0,False
C6074,AGR,Corp,0.20785802432861256,RED,0,True
C6075,CON,Corp,0.021345585097773786,GREEN,0,False
C6076,MFG,SME,0.003976499690785404,GREEN,0,True
C6077,CON,SME,0.0,GREEN,0,False
C6078,ENG,SME,0.008778511404561824,GREEN,0,False
C6079,ENG,SME,0.001435374149659864,GREEN,0,True
C6080,CON,SME,0.0005952380952380952,GREEN,0,False
C6081,AGR,SME,0.0005846753786686145,GREEN,0,False
C6082,IT,SME,0.0008401360544217686,GREEN,0,False
C6083,CON,SME,0.2517439233758019,RED,1,False
C6084,TRA,Corp,0.0005952380952380952,GREEN,0,False
C6085,TRA,SME,0.0,GREEN,0,True
C6086,AGR,Corp,0.019177402737110223,GREEN,0,False
C6087,RET,SME,0.0,GREEN,0,False
C6088,TRA,Corp,0.0,GREEN,0,False
C6089,RET,SME,0.0,GREEN,0,False
C6090,MFG,Corp,0.0,GREEN,0,False
C6091,AGR,SME,0.0,GREEN,0,False
C6092,RET,SME,0.004040136054421768,GREEN,0,True
C6093,CON,SME,0.01449904016401081,GREEN,0,False
C6094,CHE,SME,0.0032,GREEN,0,False
C6095,TRA,Corp,0.0005952380952380952,GREEN,0,False
C6096,RET,Corp,0.08474927205577361,AMBER,0,False
C6097,MFG,SME,0.0008401360544217686,GREEN,0,True
C6098,LOG,SME,0.0035401360544217685,GREEN,0,False
C6099,TRA,SME,0.0003401360544217687,GREEN,0,False
C6100,LOG,Corp,0.001435374149659864,GREEN,0,False
C6101,CON,SME,0.0,GREEN,0,True
C6102,RET,SME,0.0,GREEN,0,False
C6103,CON,SME,0.004921768707482993,GREEN,0,True
C6104,TEL,SME,0.005518498627521184,GREEN,0,False
C6105,MFG,SME,0.004066953097028285,GREEN,0,False
C6106,MFG,SME,0.0,GREEN,0,False
C6107,ENG,SME,0.0066717150017901895,GREEN,0,False
C6108,MFG,SME,0.0,GREEN,0,False
C6109,TRA,SME,0.0,GREEN,0,False
C6110,IT,SME,0.01129904016401081,GREEN,0,True
C6111,IT,SME,0.001435374149659864,GREEN,0,False
C6112,CON,SME,0.0003401360544217687,GREEN,0,True
C6113,TEL,SME,0.0,GREEN,0,False
C6114,ENG,Corp,0.0005952380952380952,GREEN,0,True
C6115,TRA,Corp,0.0,GREEN,0,True
C6116,RET,Corp,0.0003401360544217687,GREEN,0,False
C6117,CHE,Corp,0.0,GREEN,0,False
C6118,IT,SME,0.009850863422291994,GREEN,0,False
C6119,TRA,SME,0.0,GREEN,0,False
C6120,RET,SME,0.016608078638153827,GREEN,0,False
C6121,MFG,Corp,0.0005,GREEN,0,False
C6122,MFG,SME,0.024036584574487548,GREEN,0,False
C6123,MFG,SME,0.01154283143756828,GREEN,0,True
C6124,IT,SME,0.0,GREEN,0,False
C6125,LOG,SME,0.0,GREEN,0,False
C6126,LOG,SME,0.0009353741496598639,GREEN,0,False
C6127,ENG,Corp,0.0,GREEN,0,False
C6128,CON,SME,0.015124464090629503,GREEN,0,True
C6129,MFG,Corp,0.0,GREEN,0,False
C6130,TRA,SME,0.0005952380952380952,GREEN,0,False
C6131,CON,SME,0.004581632653061224,GREEN,0,False
C6132,RET,Corp,0.009496047811837285,GREEN,0,False
C6133,ENG,Corp,0.0003401360544217687,GREEN,0,False
C6134,MFG,SME,0.005018498627521183,GREEN,0,False
C6135,MFG,SME,0.005518498627521184,GREEN,0,False
C6136,MFG,SME,0.034088435374149656,AMBER,0,False
C6137,AGR,SME,0.0,GREEN,0,False
C6138,TEL,SME,0.0,GREEN,0,True
C6139,CHE,Corp,0.0005,GREEN,0,False
C6140,LOG,SME,0.0,GREEN,0,False
C6141,AGR,SME,0.0,GREEN,0,True
C6142,CON,SME,0.0050170068027210885,GREEN,0,True
C6143,MFG,Corp,0.0003401360544217687,GREEN,0,False
C6144,LOG,Corp,0.0,GREEN,0,True
C6145,LOG,SME,0.0,GREEN,0,True
C6146,MFG,SME,0.0,GREEN,0,False
C6147,ENG,SME,0.0,GREEN,0,False
C6148,ENG,SME,0.0003401360544217687,GREEN,0,False
C6149,CHE,SME,0.0,GREEN,0,False
C6150,IT,Corp,0.0,GREEN,0,True
C6151,CHE,Corp,0.0,GREEN,0,False
C6152,ENG,SME,0.0,GREEN,0,False
C6153,MFG,SME,0.0008401360544217686,GREEN,0,False
C6154,MFG,SME,0.004081632653061224,GREEN,0,True
C6155,TRA,SME,0.004081632653061224,GREEN,0,False
C6156,MFG,SME,0.0,GREEN,0,False
C6157,RET,SME,0.02339236872350478,GREEN,0,True
C6158,RET,SME,0.0,GREEN,0,False
C6159,MFG,SME,0.13785784741574217,AMBER,0,False
C6160,LOG,SME,0.0032,GREEN,0,False
C6161,MFG,SME,0.0,GREEN,0,True
C6162,CON,SME,0.0,GREEN,0,False
C6163,TRA,SME,0.009600131280582408,GREEN,0,False
C6164,CON,SME,0.0003401360544217687,GREEN,0,True
C6165,TRA,SME,0.0005,GREEN,0,False
C6166,ENG,Corp,0.07378955517806407,AMBER,0,False
C6167,AGR,SME,0.0008401360544217686,GREEN,0,False
C6168,IT,Corp,0.1776352193311486,RED,0,True
C6169,MFG,SME,0.012982442369660415,GREEN,0,False
C6170,MFG,SME,0.0,GREEN,0,False
C6171,MFG,SME,0.0008401360544217686,GREEN,0,False
C6172,CHE,SME,0.004040136054421768,GREEN,0,False
C6173,MFG,Corp,0.0008401360544217686,GREEN,0,True
C6174,LOG,Corp,0.0,GREEN,0,False
C6175,ENG,Corp,0.0,GREEN,0,False
C6176,ENG,SME,0.0009353741496598639,GREEN,0,False
C6177,CHE,SME,0.17647017078745927,RED,0,False
C6178,MFG,SME,0.0,GREEN,0,True
C6179,TRA,SME,0.0,GREEN,0,False
C6180,CON,SME,0.002631578947368421,GREEN,0,False
C6181,CHE,Corp,0.0,GREEN,0,False
C6182,TRA,Corp,0.0,GREEN,0,False
C6183,MFG,SME,0.0,GREEN,0,False
C6184,IT,SME,0.0,GREEN,0,False
C6185,MFG,SME,0.016561635882423143,GREEN,0,True
C6186,LOG,SME,0.005517006802721088,GREEN,0,False
C6187,LOG,SME,0.12024532295390263,AMBER,0,False
C6188,TRA,Corp,0.0003401360544217687,GREEN,0,False
C6189,MFG,SME,0.160679509835508,RED,0,False
C6190,MFG,SME,0.0008401360544217686,GREEN,0,False
C6191,RET,SME,0.004040136054421768,GREEN,0,False
C6192,CHE,SME,0.0034717150017901897,GREEN,0,False
C6193,LOG,Corp,0.0,GREEN,0,False
C6194,TEL,SME,0.0,GREEN,0,False
C6195,RET,Corp,0.0032,GREEN,0,False
C6196,MFG,SME,0.006113736722759279,GREEN,0,False
C6197,TRA,SME,0.0,GREEN,0,False
C6198,LOG,SME,0.0034717150017901897,GREEN,0,False
C6199,TRA,SME,0.18142254389123555,RED,0,False
C6200,MFG,SME,0.0,GREEN,0,False
C6201,RET,SME,0.06834122938665116,AMBER,0,False
C6202,AGR,SME,0.11250889306548802,AMBER,0,False
C6203,TEL,SME,0.0003401360544217687,GREEN,0,False
C6204,CHE,Corp,0.002631578947368421,GREEN,0,True
C6205,MFG,Corp,0.0003401360544217687,GREEN,0,False
C6206,IT,SME,0.0,GREEN,0,False
C6207,TRA,Corp,0.0,GREEN,0,False
C6208,CON,SME,0.0,GREEN,0,True
C6209,AGR,SME,0.0005,GREEN,0,True
C6210,MFG,SME,0.0005,GREEN,0,False
C6211,ENG,Corp,0.0008401360544217686,GREEN,0,False
C6212,MFG,SME,0.001435374149659864,GREEN,0,False
C6213,AGR,SME,0.0003401360544217687,GREEN,0,False
C6214,CON,SME,0.008996047811837285,GREEN,0,False
C6215,RET,SME,0.012300131280582407,GREEN,0,True
C6216,LOG,SME,0.0,GREEN,0,True
C6217,MFG,SME,0.005517006802721088,GREEN,0,False
C6218,CON,SME,0.0,GREEN,0,False
C6219,CON,Corp,0.011894278259248905,GREEN,0,False
C6220,MFG,Corp,0.004081632653061224,GREEN,0,False
C6221,LOG,Corp,0.0005952380952380952,GREEN,0,True
C6222,RET,SME,0.1392358627270234,AMBER,0,False
C6223,TRA,SME,0.0,GREEN,0,False
C6224,CON,SME,0.24018263305322124,RED,1,False
C6225,MFG,SME,0.0005,GREEN,0,False
C6226,CHE,Corp,0.0003401360544217687,GREEN,0,True
C6227,MFG,SME,0.07578519519695989,AMBER,0,False
C6228,IT,Corp,0.08916448493652909,AMBER,0,False
C6229,LOG,SME,0.0003401360544217687,GREEN,0,True
C6230,CON,Corp,0.0029717150017901897,GREEN,0,False
C6231,CHE,SME,0.0050170068027210885,GREEN,0,False
C6232,TEL,SME,0.15744064343874686,AMBER,0,True
C6233,ENG,SME,0.0,GREEN,0,False
C6234,MFG,SME,0.0,GREEN,0,False
C6235,CON,SME,0.0008401360544217686,GREEN,0,False
C6236,LOG,SME,0.015624464090629503,GREEN,0,False
C6237,CHE,SME,0.01210080971659919,GREEN,0,False
C6238,CHE,Corp,0.12448748859626202,AMBER,0,False
C6239,LOG,SME,0.0,GREEN,0,False
C6240,TEL,SME,0.0,GREEN,0,False
C6241,TEL,SME,0.0,GREEN,0,False
C6242,MFG,SME,0.0,GREEN,0,False
C6243,ENG,SME,0.0005,GREEN,0,True
C6244,RET,SME,0.0,GREEN,0,False
C6245,RET,SME,0.006805048335123523,GREEN,0,False
C6246,CHE,SME,0.0,GREEN,0,False
C6247,MFG,SME,0.0,GREEN,0,False
C6248,LOG,SME,0.03731943922664589,AMBER,0,False
C6249,RET,SME,0.0005,GREEN,0,True
C6250,MFG,SME,0.0008401360544217686,GREEN,0,False
C6251,AGR,SME,0.0,GREEN,0,False
C6252,MFG,SME,0.0034717150017901897,GREEN,0,False
C6253,CON,SME,0.0057692307692307696,GREEN,0,False
C6254,MFG,SME,0.019600131280582408,GREEN,0,False
C6255,AGR,SME,0.0005952380952380952,GREEN,0,False
C6256,ENG,Corp,0.00577360066833751,GREEN,0,False
C6257,CHE,SME,0.0005,GREEN,0,False
C6258,RET,SME,0.0010952380952380953,GREEN,0,False
C6259,LOG,SME,0.0003401360544217687,GREEN,0,True
C6260,TRA,SME,0.18142254389123555,RED,0,False
C6261,MFG,SME,0.0,GREEN,0,False
C6262,LOG,SME,0.0010952380952380953,GREEN,0,False
C6263,MFG,Corp,0.0005,GREEN,0,True
C6264,IT,SME,0.0,GREEN,0,False
C6265,LOG,SME,0.0,GREEN,0,False
C6266,ENG,SME,0.0,GREEN,0,False
C6267,IT,Corp,0.0,GREEN,0,False
C6268,MFG,SME,0.0,GREEN,0,False
C6269,CON,SME,0.0008401360544217686,GREEN,0,False
C6270,CHE,SME,0.0005952380952380952,GREEN,0,False
C6271,CON,SME,0.18544473529206773,RED,0,False
C6272,TEL,SME,0.0003401360544217687,GREEN,0,False
C6273,MFG,Corp,0.010195369375820504,GREEN,0,False
C6274,ENG,SME,0.1534539324752917,AMBER,0,False
C6275,CHE,SME,0.09707101464067408,AMBER,0,False
C6276,CHE,SME,0.1743637203618238,RED,0,False
C6277,TRA,SME,0.001435374149659864,GREEN,0,True
C6278,CON,SME,0.0008401360544217686,GREEN,0,False
C6279,LOG,SME,0.18142254389123555,RED,0,False
C6280,TRA,SME,0.0009353741496598639,GREEN,0,False
C6281,LOG,SME,0.0,GREEN,0,True
C6282,CHE,SME,0.160679509835508,RED,0,False
C6283,RET,Corp,0.0,GREEN,0,False
C6284,RET,SME,0.009600131280582408,GREEN,0,False
C6285,TRA,SME,0.001057580935802918,GREEN,0,False
C6286,CHE,SME,0.0005,GREEN,0,False
C6287,LOG,Corp,0.1755287689055131,RED,0,False
C6288,AGR,SME,0.0,GREEN,0,False
C6289,IT,SME,0.0008401360544217686,GREEN,0,False
C6290,AGR,SME,0.0005,GREEN,0,False
C6291,MFG,SME,0.004066953097028285,GREEN,0,False
C6292,CON,SME,0.02137373737674213,GREEN,0,False
C6293,IT,Corp,0.11535702392845251,AMBER,0,True
C6294,CON,Corp,0.0,GREEN,0,False
C6295,LOG,SME,0.13090167103904027,AMBER,0,True
C6296,TEL,SME,0.001435374149659864,GREEN,0,False
C6297,CON,SME,0.0,GREEN,0,False
C6298,MFG,Corp,0.0008401360544217686,GREEN,0,False
C6299,RET,SME,0.00626923076923077,GREEN,0,True
C6300,CON,SME,0.0034717150017901897,GREEN,0,False
C6301,LOG,SME,0.0,GREEN,0,False
C6302,AGR,SME,0.01728395697869382,GREEN,0,False
C6303,ENG,SME,0.019600131280582408,GREEN,0,False
C6304,RET,SME,0.0,GREEN,0,False
C6305,CON,SME,0.0005,GREEN,0,False
C6306,AGR,SME,0.0,GREEN,0,False
C6307,CON,SME,0.0008401360544217686,GREEN,0,False
C6308,CON,SME,0.0,GREEN,0,False
C6309,ENG,SME,0.1443637203618238,AMBER,0,False
C6310,LOG,SME,0.001435374149659864,GREEN,0,True
C6311,CON,SME,0.0,GREEN,0,True
C6312,ENG,Corp,0.0,GREEN,0,True
C6313,RET,SME,0.0,GREEN,0,False
C6314,TRA,SME,0.0008401360544217686,GREEN,0,False
C6315,TRA,SME,0.005518498627521184,GREEN,0,False
C6316,TEL,SME,0.15204130868782495,AMBER,0,False
C6317,RET,SME,0.0,GREEN,0,True
C6318,CHE,SME,0.0,GREEN,0,False
C6319,CHE,SME,0.020061468212153145,GREEN,0,False
C6320,MFG,SME,0.0008401360544217686,GREEN,0,False
C6321,CHE,Corp,0.007553347654851414,GREEN,0,False
C6322,ENG,Corp,0.0,GREEN,0,False
C6323,ENG,Corp,0.0008401360544217686,GREEN,0,False
C6324,CON,SME,0.0,GREEN,0,True
C6325,MFG,Corp,0.002631578947368421,GREEN,0,False
C6326,TRA,SME,0.0005952380952380952,GREEN,0,False
C6327,IT,SME,0.0005,GREEN,0,False
C6328,AGR,SME,0.02473983078525256,GREEN,0,False
C6329,AGR,SME,0.004066953097028285,GREEN,0,False
C6330,MFG,Corp,0.0,GREEN,0,False
C6331,MFG,SME,0.0,GREEN,0,False
C6332,RET,SME,0.0,GREEN,0,False
C6333,ENG,SME,0.2558074392547717,RED,1,False
C6334,ENG,Corp,0.0010952380952380953,GREEN,0,False
C6335,TRA,SME,0.018702239274553167,GREEN,0,False
C6336,RET,Corp,0.0,GREEN,0,False
C6337,MFG,SME,0.0008401360544217686,GREEN,0,False
C6338,TRA,SME,0.12851886754022676,AMBER,0,False
C6339,AGR,SME,0.0,GREEN,0,False
C6340,TRA,SME,0.0,GREEN,0,True
C6341,TRA,SME,0.08423083691518911,AMBER,0,False
C6342,CHE,SME,0.00865486226388482,GREEN,0,False
C6343,CHE,SME,0.0,GREEN,0,False
C6344,LOG,SME,0.0008401360544217686,GREEN,0,False
C6345,AGR,SME,0.0,GREEN,0,False
C6346,MFG,SME,0.14864943464753805,AMBER,0,False
C6347,TRA,SME,0.0,GREEN,0,False
C6348,IT,SME,0.0,GREEN,0,False
C6349,CHE,SME,0.0,GREEN,0,False
C6350,RET,SME,0.006805048335123523,GREEN,0,False
C6351,MFG,SME,0.0,GREEN,0,False
C6352,ENG,SME,0.009250100359122914,GREEN,0,False
C6353,MFG,SME,0.001435374149659864,GREEN,0,False
C6354,CHE,Corp,0.033514916656028494,AMBER,0,False
C6355,TEL,SME,0.0,GREEN,0,False
C6356,IT,Corp,0.0,GREEN,0,True
C6357,ENG,SME,0.08643857282708171,AMBER,0,True
C6358,AGR,SME,0.0009353741496598639,GREEN,0,False
C6359,IT,SME,0.007553347654851414,GREEN,0,False
C6360,RET,Corp,0.0003401360544217687,GREEN,0,False
C6361,MFG,SME,0.024606497451919222,GREEN,0,True
C6362,AGR,SME,0.0003401360544217687,GREEN,0,False
C6363,TRA,Corp,0.004921768707482993,GREEN,0,True
C6364,AGR,SME,0.029786956521739127,GREEN,0,True
C6365,AGR,SME,0.0005,GREEN,0,False
C6366,CHE,SME,0.011894278259248905,GREEN,0,True
C6367,CON,SME,0.009695369375820504,GREEN,0,False
C6368,MFG,SME,0.004040136054421768,GREEN,0,False
C6369,ENG,SME,0.0,GREEN,0,True
C6370,LOG,SME,0.004066953097028285,GREEN,0,False
C6371,RET,SME,0.0003401360544217687,GREEN,0,False
C6372,CON,SME,0.014525857206617327,GREEN,0,False
C6373,TEL,SME,0.004040136054421768,GREEN,0,True
C6374,TEL,SME,0.0,GREEN,0,False
C6375,TRA,SME,0.0008401360544217686,GREEN,0,False
C6376,MFG,SME,0.0010952380952380953,GREEN,0,False
C6377,RET,SME,0.017130619111379232,GREEN,0,False
C6378,LOG,SME,0.0,GREEN,0,False
C6379,IT,SME,0.0,GREEN,0,False
C6380,TEL,Corp,0.0,GREEN,0,False
C6381,CHE,SME,0.0,GREEN,0,False
C6382,ENG,SME,0.0,GREEN,0,True
C6383,MFG,SME,0.0005,GREEN,0,False
C6384,TRA,SME,0.012234143049932523,GREEN,0,False
C6385,AGR,Corp,0.0,GREEN,0,True
C6386,CHE,SME,0.005018498627521183,GREEN,0,False
C6387,ENG,SME,0.0,GREEN,0,False
C6388,RET,SME,0.0003401360544217687,GREEN,0,False
C6389,TRA,SME,0.001435374149659864,GREEN,0,False
C6390,CHE,SME,0.012800131280582407,GREEN,0,True
C6391,MFG,SME,0.006113736722759279,GREEN,0,False
C6392,AGR,SME,0.0003401360544217687,GREEN,0,False
C6393,RET,SME,0.0,GREEN,0,True
C6394,RET,SME,0.004066953097028285,GREEN,0,False
C6395,IT,SME,0.0,GREEN,0,False
C6396,TRA,SME,0.0,GREEN,0,False
C6397,ENG,SME,0.011819636945687365,GREEN,0,True
C6398,CON,Corp,0.07721167472879978,AMBER,0,False
C6399,AGR,SME,0.025977402737110224,GREEN,0,False
C6400,LOG,Corp,0.0,GREEN,0,False
C6401,RET,SME,0.001435374149659864,GREEN,0,False
C6402,TEL,SME,0.0003401360544217687,GREEN,0,False
C6403,TRA,SME,0.0,GREEN,0,False
C6404,LOG,SME,0.0005952380952380952,GREEN,0,True
C6405,MFG,Corp,0.0,GREEN,0,False
