customer_id,prob_default_12m_calibrated,score_ews,tier,action
C5578,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5579,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5580,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5581,0.018385000721490123,98.16,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5582,0.17187012568021953,82.81,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5583,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5584,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5585,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5586,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5587,0.006352256018396211,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5588,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5589,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5590,0.003278713973412328,99.67,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5591,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5592,0.0025474525474525477,99.75,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5593,0.007623207289347483,99.24,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5594,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5595,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5596,0.004444508593407407,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5597,0.006984124458483831,99.3,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5598,0.007175350061829238,99.28,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5599,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5600,0.004444508593407407,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5601,0.010740189148920045,98.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5602,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5603,0.006352256018396211,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5604,0.30511490746390074,69.49,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C5605,0.003597050966288763,99.64,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5606,0.00682632200377898,99.32,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5607,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5608,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5609,0.029458657395616476,97.05,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5610,0.013091355977835154,98.69,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5611,0.008781797897948316,99.12,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5612,0.008883058549198743,99.11,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5613,0.004126171600530972,99.59,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5614,0.10446296261382704,89.55,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5615,0.06286774162076826,93.71,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5616,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5617,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5618,0.004444508593407407,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5619,0.00865280602204382,99.13,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5620,0.004373936565717387,99.56,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5621,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5622,0.006379984801436864,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5623,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5624,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5625,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5626,0.18892042406044124,81.11,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5627,0.0080356009220801,99.2,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5628,0.010740189148920045,98.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5629,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5630,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5631,0.008022807688947883,99.2,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5632,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5633,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5634,0.005620994592436431,99.44,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5635,0.0028657895403289826,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5636,0.0029470529470529473,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5637,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5638,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5639,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5640,0.17834071391551368,82.17,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5641,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5642,0.009469139135279329,99.05,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5643,0.005145407732827974,99.49,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5644,0.007056574530933902,99.29,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5645,0.0018264840182648401,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5646,0.005952655618795813,99.4,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5647,0.010553610219750414,98.94,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5648,0.005253448852357889,99.47,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5649,0.006115060263959078,99.39,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5650,0.057260189039850064,94.27,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5651,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5652,0.031205791255328314,96.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5653,0.004126171600530972,99.59,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5654,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5655,0.01517873910471138,98.48,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5656,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5657,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5658,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5659,0.005348866043564398,99.47,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5660,0.25056945291844623,74.94,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C5661,0.006352256018396211,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5662,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5663,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5664,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5665,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5666,0.0015371127995324372,99.85,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5667,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5668,0.13699278080287466,86.3,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5669,0.002751463446161801,99.72,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5670,0.004755641574889594,99.52,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5671,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5672,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5673,0.002751463446161801,99.72,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5674,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5675,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5676,0.010041649157799575,99.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5677,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5678,0.1559676151267248,84.4,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5679,0.004525772000131371,99.55,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5680,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5681,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5682,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5683,0.004126171600530972,99.59,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5684,0.06539414423174156,93.46,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5685,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5686,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5687,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5688,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5689,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5690,0.0367364951684245,96.33,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5691,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5692,0.009500263649162465,99.05,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5693,0.05141365144298776,94.86,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5694,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5695,0.003278713973412328,99.67,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5696,0.06355793595399706,93.64,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5697,0.011712200828351246,98.83,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5698,0.0014209165983735737,99.86,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5699,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5700,0.0955754293805469,90.44,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5701,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5702,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5703,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5704,0.03750233557956425,96.25,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5705,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5706,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5707,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5708,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5709,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5710,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5711,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5712,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5713,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5714,0.058557396793182045,94.14,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5715,0.006984124458483831,99.3,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5716,0.005975662755323772,99.4,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5717,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5718,0.0017705669480239234,99.82,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5719,0.030823136947686614,96.92,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5720,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5721,0.10206048624583344,89.79,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5722,0.30511490746390074,69.49,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C5723,0.005348866043564398,99.47,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5724,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5725,0.18892042406044124,81.11,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5726,0.0075108466269970435,99.25,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5727,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5728,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5729,0.13273749749764444,86.73,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5730,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5731,0.15404307918309632,84.6,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5732,0.004288576245694238,99.57,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5733,0.10017115949898588,89.98,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5734,0.004024380148929814,99.6,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5735,0.17736128427549497,82.26,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5736,0.0026180245751425673,99.74,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5737,0.010041649157799575,99.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5738,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5739,0.1432114187957062,85.68,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5740,0.003394910174571192,99.66,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5741,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5742,0.19044597707340843,80.96,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5743,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5744,0.0011971079767689936,99.88,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5745,0.003597050966288763,99.64,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5746,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5747,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5748,0.006352256018396211,99.36,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5749,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5750,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5751,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5752,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5753,0.11026592635885449,88.97,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5754,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5755,0.000689655172413793,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5756,0.006325313104974121,99.37,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5757,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5758,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5759,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5760,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5761,0.034483287937488394,96.55,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5762,0.0030452598249208424,99.7,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5763,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5764,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5765,0.009500263649162465,99.05,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5766,0.09289827973003165,90.71,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5767,0.003278713973412328,99.67,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5768,0.0029470529470529473,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5769,0.10288976621921397,89.71,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5770,0.21052031286930614,78.95,Red,Họp KH ≤5 ngày; lập kế hoạch dòng tiền 13 tuần; xem xét covenant tightening/TSĐB; đưa watchlist.
C5771,0.003794510574171591,99.62,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5772,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5773,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5774,0.03564187854608923,96.44,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5775,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5776,0.06680750133979703,93.32,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5777,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5778,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5779,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5780,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5781,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5782,0.16056293613773587,83.94,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5783,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5784,0.0010809117756101303,99.89,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5785,0.0037132471674476268,99.63,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5786,0.17554856923434428,82.45,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5787,0.03363583031036975,96.64,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5788,0.015033558264832186,98.5,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5789,0.09699032938885974,90.3,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5790,0.06977277589732556,93.02,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5791,0.0010393055220641427,99.9,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5792,0.01545627007348659,98.45,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5793,0.0761658802062016,92.38,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5794,0.15182606801265863,84.82,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5795,0.061256881303949115,93.87,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5796,0.005952655618795813,99.4,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5797,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5798,0.00760267924447029,99.24,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5799,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5800,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5801,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5802,0.1229338238867749,87.71,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5803,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5804,0.009181926656286029,99.08,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5805,0.05266783417349548,94.73,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5806,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5807,0.003278713973412328,99.67,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5808,0.005105197991677168,99.49,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5809,0.07262622791994948,92.74,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5810,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5811,0.0018867631491827866,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5812,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5813,0.0037132471674476268,99.63,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5814,0.15059598552562398,84.94,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5815,0.07812800882270718,92.19,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5816,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5817,0.005267602636840434,99.47,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5818,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5819,0.0029470529470529473,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5820,0.04967349294089975,95.03,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5821,0.0029073957938749702,99.71,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5822,0.0007312614259597807,99.93,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5823,0.17114264628266343,82.89,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5824,0.00958152705588643,99.04,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5825,0.11107623991383724,88.89,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5826,0.10243568691844554,89.76,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5827,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5828,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5829,0.17182085696087412,82.82,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5830,0.004176121650481022,99.58,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5831,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5832,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5833,0.18892042406044124,81.11,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5834,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5835,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5836,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5837,0.05533915305318558,94.47,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5838,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5839,0.1406952501484795,85.93,Amber,Soát xét RM ≤10 ngày; yêu cầu management accounts; kiểm tra công nợ; hạn chế tăng hạn mức.
C5840,0.00034965034965034965,99.97,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5841,0.0019283694027287742,99.81,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
C5842,0.0,100.0,Green,Theo dõi định kỳ; cập nhật BCTC đúng hạn.
